mkey,speckey,step,relationship,affiliation,begin_date,end_date,portion,position,attrib_type,attributor,attrib_date,attrib_source,certainty,attrib_comment,note,option1,option2,option3,option4,unlinked_value,prior_attribution,taxvarkey,type_specimen,taxonomy,broader_text
23590,1009911,,,,,,,,,"Kuc    , M.",,,,,,,,,,,false,,false,Amphidium lapponicum,Plantae; Bryophyta; Bryopsida; Bryidae; Dicranales; Rhabdoweisiaceae; Amphidium
20066,1009480,,,,,,,,,"Ireland, R.R.",1981,,,,,,,,,,false,,false,Barbula convoluta,Plantae; Bryophyta; Bryopsida; Bryidae; Pottiales; Pottiaceae; Barbula
28557,1007699,,,,,,,,,,,,,,,,,,,,false,,false,Funaria hygrometrica,Plantae; Bryophyta; Bryopsida; Bryidae; Funariales; Funariaceae; Funaria
28532,1007699,,,,,,,,,,,,,,,,,,,,false,,false,Funaria hygrometrica,Plantae; Bryophyta; Bryopsida; Bryidae; Funariales; Funariaceae; Funaria
28491,1007699,,,,,,,,,,,,,,,,,,,,false,,false,Funaria hygrometrica,Plantae; Bryophyta; Bryopsida; Bryidae; Funariales; Funariaceae; Funaria
28504,1007699,,,,,,,,,"Ireland, R.R.",1985,,,,,,,,,,false,,false,Funaria hygrometrica,Plantae; Bryophyta; Bryopsida; Bryidae; Funariales; Funariaceae; Funaria
106945,1088324,,,,,,,,,,,,,,,,,,,,false,,false,Ribes lacustre,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
106946,1088324,,,,,,,,,,,,,,,,,,,,false,,false,Ribes lacustre,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
106951,1088324,,,,,,,,,,,,,,,,,,,,false,,false,Ribes lacustre,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
106957,1088324,,,,,,,,,,,,,,,,,,,,false,,false,Ribes lacustre,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
653188,1183782,,,,,,,,,"Elven, Reidar",2009,,,,,,,,,,false,,false,Papaver hultenii,Plantae; Magnoliophyta; Magnoliopsida; Magnoliidae; Papaverales; Papaveraceae; Papaver
652918,1183782,,,,,,,,,"Elven, Reidar",2009,,,,,,,,,,false,,false,Papaver hultenii,Plantae; Magnoliophyta; Magnoliopsida; Magnoliidae; Papaverales; Papaveraceae; Papaver
653707,1183782,,,,,,,,,"Elven, Reidar",2009,,,,,,,,,,false,,false,Papaver hultenii,Plantae; Magnoliophyta; Magnoliopsida; Magnoliidae; Papaverales; Papaveraceae; Papaver
103379,1088309,,,,,,,,,JHS,,,,,,,,,,,false,,false,Ribes hirtellum,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
106942,1088309,,,,,,,,,,,,,,,,,,,,false,,false,Ribes hirtellum,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
126989,1085501,,,,,,,,,"Argus, G.W.",1980,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
125639,1085501,,,,,,,,,"Argus, G.W.",1978,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
129843,1085501,,,,,,,,,R.M.Rosie,,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
129586,1085501,,,,,,,,,"Argus, G.W.",1978,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
129618,1085501,,,,,,,,,"Argus, G.W.",1978,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
141326,1088309,,,,,,,,,"Brunton, D.F.",,,,,,,,,,,false,,false,Ribes hirtellum,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
150079,1088309,,,,,,,,,"Dugal, A.W.",1986,,,,,,,,,,false,,false,Ribes hirtellum,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
151003,1091466,,,,,,,,,"Edlund, S.A.",1986,,,,,,,,,,false,,false,Lupinus arcticus,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Fabales; Fabaceae; Lupinus
165443,1088324,,,,,,,,,"Haber, E.",1989,,,,,,,,,,false,,false,Ribes lacustre,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Ribes
154851,1085501,,,,,,,,,"Argus, G.W.",1987,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
158995,1085501,,,,,,,,,"Argus, G.W.",1987,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
158530,1085501,,,,,,,,,"Ovenden, L.",1985,,,,,,,,,,false,,false,Salix glauca,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix
350328,1146930,,,,,,,,,"Jarzen, S.A. & Jarzen, D.M.",1989-08,,,,,,,,,,false,,false,Thuja occidentalis,Plantae; Coniferophyta; Coniferopsida; Coniferales; Cupressaceae; Thuja
367197,1170988,,,,,,,,,,,,,,,,,,,,false,,false,Schoenoplectus tabernaemontani,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Cyperales; Cyperaceae; Schoenoplectus
379687,1157968,,,,,,,,,"Clarke, Arthur H.",,,,,,,,,,,false,,false,Gyraulus parvus,Animalia; Mollusca; Gastropoda; Pulmonata; Basommatophora; Planorbioidea; Planorbidae; Gyraulus
375147,1160261,,,,,,,,,,,,,,,,,,,,false,,false,Valvata tricarinata,Animalia; Mollusca; Gastropoda; Orthogastropoda; Mesogastropoda; Valvatoidea; Valvatidae; Valvata
373710,1156197,,,,,,,,,"Herrington, Harry B.",,,,,,,,,,,false,,false,Sphaerium striatinum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Sphaerium
373237,1160261,,,,,,,,,"Herrington, Harry B.",,,,,,,,,,,false,,false,Valvata tricarinata,Animalia; Mollusca; Gastropoda; Orthogastropoda; Mesogastropoda; Valvatoidea; Valvatidae; Valvata
373683,1156197,,,,,,,,,"Herrington, Harry B.",,,,,,,,,,,false,,false,Sphaerium striatinum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Sphaerium
375250,1156166,,,,,,,,,,,,,,,,,,,,false,,false,Pisidium compressum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Pisidium
386775,1160261,,,,,,,,,,,,,,,,,,,,false,,false,Valvata tricarinata,Animalia; Mollusca; Gastropoda; Orthogastropoda; Mesogastropoda; Valvatoidea; Valvatidae; Valvata
380672,1156166,,,,,,,,,"Herrington, Harry B.",,,,,,,,,,,false,,false,Pisidium compressum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Pisidium
381528,1156197,,,,,,,,,"Herrington, Harry B.",,,,,,,,,,,false,,false,Sphaerium striatinum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Sphaerium
375616,1156166,,,,,,,,,,,,,,,,,,,,false,,false,Pisidium compressum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Pisidium
380838,1156197,,,,,,,,,"Herrington, Harry B.",,,,,,,,,,,false,,false,Sphaerium striatinum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Sphaerium
379894,1156197,,,,,,,,,"Herrington, Harry B.",,,,,,,,,,,false,,false,Sphaerium striatinum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Sphaerium
379315,1160261,,,,,,,,,,,,,,,,,,,,false,,false,Valvata tricarinata,Animalia; Mollusca; Gastropoda; Orthogastropoda; Mesogastropoda; Valvatoidea; Valvatidae; Valvata
380945,1156166,,,,,,,,,"Herrington, Harry B.",,,,,,,,,,,false,,false,Pisidium compressum,Animalia; Mollusca; Bivalvia; Heterodonta; Veneroida; Corbiculoidea; Sphaeriidae; Pisidium
378839,1157968,,,,,,,,,"Clarke, Arthur H.",,,,,,,,,,,false,,false,Gyraulus parvus,Animalia; Mollusca; Gastropoda; Pulmonata; Basommatophora; Planorbioidea; Planorbidae; Gyraulus
391083,1157968,,,,,,,,,"Smith, Muriel F.I.",,,,,,,,,,,false,,false,Gyraulus parvus,Animalia; Mollusca; Gastropoda; Pulmonata; Basommatophora; Planorbioidea; Planorbidae; Gyraulus
389039,1160261,,,,,,,,,,,,,,,,,,,,false,,false,Valvata tricarinata,Animalia; Mollusca; Gastropoda; Orthogastropoda; Mesogastropoda; Valvatoidea; Valvatidae; Valvata
672091,1187824,,,PARATYPE,,,,,,,,,,,,,,,,,false,,true,Euphoria paradisiaca,Animalia; Arthropoda; Insecta; Coleoptera; Polyphaga; Scarabaeoidea; Scarabaeidae; Cetoniinae; Euphoria
687217,1191919,,,PARATYPE,,,,,,,,,,,,,,,,,false,,true,Eucatops (Sphaerocatops) mexicanus,Animalia; Arthropoda; Insecta; Coleoptera; Polyphaga; Staphylinoidea; Leiodidae; Cholevinae; Eucatops; Eucatops (Sphaerocatops)
