collections,site_name
"Crustacea,General Invertebrate",Long-19670806
"Crustacea,General Invertebrate",Powell-19690811
"Crustacea,General Invertebrate",Powell-19690731
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19700729
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19730712
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19810801
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19710915
Bryophyte,Ireland-1986-07-27
Crustacea,May-19640808
Crustacea,Fisheries and Oceans Canada (Bedforf Institute of Oceanography)-19680429
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19710616
Crustacea,Dondale-19800609
Crustacea,Klawe-19620531
Crustacea,Wigley-19570824
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19700813
Crustacea,Fisheries and Oceans Canada (Atlantic Biological Station)-19670803
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19560619
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19720909
Crustacea,Howard-19550619
Crustacea,Dexter-19600802
Crustacea,Dexter-19590814
Crustacea,Barrett-19680118
Crustacea,Omer-Cooper-19570200
Crustacea,Palmisano-19710323
Crustacea,Fisheries and Oceans Canada (Bedforf Institute of Oceanography)-19670403
Crustacea,Fisheries and Oceans Canada (Bedforf Institute of Oceanography)-19670406
Crustacea,Howard-19530830
Crustacea,Hirth-19600112
Crustacea,Lobban-19710710
Crustacea,Lee-19690311
Crustacea,Hummelinck-19490802
Crustacea,Hummelinck-19490117
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19710603
Crustacea,Hann-19720603
"Crustacea,General Invertebrate",Marhue-19660830
Crustacea,Fisheries and Oceans Canada (Northwest Atlantic Fisheries Centre)-19601114
Crustacea,Barnard-19550420
Crustacea,Heard-19750400
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19710615
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19710725
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19710817
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19730724
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19800523
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19800522
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19791009
Crustacea,Fisheries and Oceans Canada (Atlantic Biological Station)-19671111
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19720712
Crustacea,Williamson-19550300
Crustacea,Martin-19670717
Crustacea,Howard-19540910
Crustacea,Howard-19550713
Crustacea,Thomas-19741108
Crustacea,Teal-19570114 - 19570128
Crustacea,Kale-19570916 - 19570917
Crustacea,Fisheries and Oceans Canada (Atlantic Biological Station)-19671107
Crustacea,Fisheries and Oceans Canada (Bedforf Institute of Oceanography)-19670322
Crustacea,Thomas-19740627
Crustacea,Maciolek-19730618
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19690902
Crustacea,Klawe-19630319
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19720611
Crustacea,Peck-19740822
Crustacea,Miyamoto-19810803
Crustacea,Sawchyn-19670613
Crustacea,Sawchyn-19670614
Crustacea,Anderson-19650921
Crustacea,Fernando-19730502
Crustacea,Fernando-19670000 - 19760000
Crustacea,Klawe-19580515
Crustacea,Fisheries and Oceans Canada (Atlantic Biological Station)-19681119
Crustacea,Peck-19740629 - 19740701
Crustacea,Peck-19740705 - 19740708
Crustacea,Peck-19740708
Crustacea,Peck-19740707 - 19740712
Crustacea,Good-19690730
Crustacea,Schultz-19740114
Crustacea,Howard-19550615
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19700606
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19730924
Crustacea,Sawchyn-19650531
Crustacea,Farr-19570600
Crustacea,Peck-19740727
Crustacea,Howard-19550724
Crustacea,Menzies-19591225
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19690903
Crustacea,Fisheries and Oceans Canada (Bedforf Institute of Oceanography)-19670327
Crustacea,Fisheries and Oceans Canada (Bedforf Institute of Oceanography)-19670401
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19610908
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19610814
Crustacea,Schultz-19730718
Crustacea,Plowman-19680306
Crustacea,Plowman-19670000
Crustacea,Hummelinck-19640209
Crustacea,Hummelinck-19640202
Crustacea,Hummelinck-19640129
Crustacea,Hummelinck-19640125
Crustacea,Sawchyn-19670621
Crustacea,Hammer-19620808
Crustacea,Sawchyn-19670612
Crustacea,Hummelinck-19480000 - 19640000
Crustacea,Hummelinck-19640113
Crustacea,Spreadborough-19090500 - 19090700
Crustacea,Martin-19670701
Crustacea,Fisheries and Oceans Canada (Atlantic Biological Station)-19680721
Crustacea,Fisheries and Oceans Canada (Atlantic Biological Station)-19680722
Crustacea,Powell-19751005
Crustacea,Omer-Cooper-19570326
Crustacea,Fisheries and Oceans Canada (Atlantic Biological Station)-19690127
Crustacea,Fisheries and Oceans Canada (Atlantic Biological Station)-19690128
Crustacea,Howden-19741220
Crustacea,Martin-19670720
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19710909
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19730529
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19731013
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19710604
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19710617
Crustacea,Beck-19720921 - 19720922
Crustacea,Sandell-19740126
Crustacea,Plowman-19680812
Crustacea,Elwood-19681210
Crustacea,Hubbard-19650820
Crustacea,Schultz-19650404
Crustacea,Hummelinck-19631016
Crustacea,Vockeroth-19600621
Crustacea,Horn-19821202
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19691021
Crustacea,Hayes-19820300
Crustacea,Scudder-19830205
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19730530
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19730713
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19730813
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19730612
Crustacea,Ayres-19581130
Crustacea,Kocatas-19760306
Crustacea,Ciavatti-19800000
Crustacea,Fisheries and Oceans Canada (Bedforf Institute of Oceanography)-19680430
Crustacea,Palmen-19490620
"Crustacea,General Invertebrate",Palmen-19490706
Crustacea,Peck-19721221
"Crustacea,Mollusc",Lee-19670525
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19690827
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19740918
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19740929
Crustacea,Plaumana-19580400
Crustacea,Vockeroth-19661100
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19560720
Crustacea,Thurston-19810813
Crustacea,Frame-19750626
Crustacea,Edema-19750730
Crustacea,Glynn-19610418
Crustacea,Maciolek-19730311
"Crustacea,General Invertebrate",Palmen-19490807
Crustacea,Palmen-19490809
Crustacea,Daiber-19610615
Crustacea,Price-19360329
Crustacea,Quesnel-19580526
Crustacea,Quesnel-19580912
Crustacea,Quesnel-19630914
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19720830
Crustacea,Howard-19550707
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19730814
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19720902
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19720903
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19720728
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19791010
Crustacea,Villaroel-19650716
Crustacea,Villaroel-19650826
Crustacea,Mendis-19580327
Crustacea,Bowers-19600413
Crustacea,Barnard-19600804
Crustacea,Klawe-19560400
Crustacea,Bowers-19590716
"Crustacea,General Invertebrate",Lavoie-19710103
Crustacea,Howard-19550618
Crustacea,Phillips-19760600
Crustacea,Lewis-19590421
Crustacea,McKinney-19730823
Crustacea,Shelton-19760805
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19720523
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19680619
Crustacea,Hart-19560826
Crustacea,Daniels-19750808
Crustacea,Howard-19540817
Crustacea,Howard-19540821
Crustacea,Howard-19550616
Crustacea,Howard-19530901
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19540902
Crustacea,Sweet-19830700
Crustacea,Dadswell-19690717
Crustacea,Howard-19550706
Crustacea,Mills-19610629
"Crustacea,General Invertebrate",Johansen-19200911
Crustacea,Johansen-19200911 - 19200912
Crustacea,Bowers-19600412
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19710618
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19700730
Crustacea,Dexter-19750721
Crustacea,Mateus-unknown
Crustacea,Markle-19841024
Crustacea,Hynes-19680715
Crustacea,Powell-19761100 - 19761200
Crustacea,Groupe interuniversitatire de recherches oceanographiques du Quebec (GIROQ)-19720803
Crustacea,Valiela-19791126
Crustacea,Khan-19830628
Crustacea,Cole-19630806
Fish,FRB Canada-08 Aug 1959
"Crustacea,General Invertebrate,Mollusc",Spreadborough-19100600
Crustacea,Hiltunen-19710806
Crustacea,Coghill-19041225
Crustacea,Barber-19661226
"Bird,Bryophyte,Mammal,Palynology,Vascular Plant",Williams
"Bryophyte,Lichen,Palynology,Vascular Plant",Drummond
Bryophyte,Bartram-1923-01-15
"Bryophyte,Mammal",Schmidt
Bryophyte,Leiberg
Bryophyte,Pringle-1907-12-12
Bryophyte,Pringle-1907-12-05
"Bryophyte,Palynology",Arsene
Bryophyte,Ley-1987-05-21
"Bryophyte,Mammal,Vascular Plant",Austin
Bryophyte,Maxon-1911-03-10 - 1911-03-13
"Amphibian and Reptile,Bryophyte,Palynology",Walker
Bryophyte,Spruce
Bryophyte,Ley-1987-10-17
Bryophyte,Rencz-1973-07-07
Bryophyte,Rencz-1973-07-24
Bryophyte,Rencz-1973-07-20
Bryophyte,Ireland-1987-07-30
Bryophyte,Pringle-1908-10-21
"Bryophyte,Fish",McAllister
"Bryophyte,Palynology",Pringle
"Bryophyte,Vascular Plant",Bolander
Bryophyte,Pringle-1908-10-06
Crustacea,Fisheries and Oceans Canada (Atlantic Biological Station)-19690502
Bryophyte,Vitt-1976-07-16
Bryophyte,Crum-1964-10-28
Bryophyte,Ireland-1986-07-21
"Bird,Bryophyte,General Invertebrate,Lichen,Palaeobotany,Palynology,Vascular Plant",Macoun
Bryophyte,Ireland-1986-07-29
Bryophyte,Ley-1987-07-09
Bryophyte,Ley-1987-07-16
Bryophyte,Ley-1987-07-27
Bryophyte,Ireland-1987-07-24
Bryophyte,Rencz-1973-07-15
"Bryophyte,Palynology,Vascular Plant",Oakes
Bryophyte,Pringle-1908-05-27
Bryophyte,Ireland-1975-06-25
Bryophyte,Rencz-1973-08-04
Bryophyte,Goodding-1950-02-24
Bryophyte,Zoladeski-1986-07-26
Bryophyte,Zoladeski-1985-08-12
Bryophyte,Zoladeski-1986-08-03
Bryophyte,Ireland-1987-07-21
Bryophyte,Ireland-1987-07-27
Bryophyte,Ireland-1987-07-28
Bryophyte,Pringle-1908-10-22
Bryophyte,Bartlett-1941-05-13
Bryophyte,Mayebara-1951
Bryophyte,Pringle-1908-10-30
Bryophyte,Robbins-1959-08-11
Bryophyte,Ireland-1987-07-22
Bryophyte,Ireland-1986-07-23
Bryophyte,Ireland-1986-07-24
Bryophyte,Gillett-1979-07-16
Bryophyte,Gillett-1979-07-17
"Bryophyte,Palynology",Tate
"Bird,Bryophyte",Weir
Bryophyte,Robbins-1960-07-28
"Bryophyte,Palynology",Faurie
Bryophyte,Ley-1987-08-03
Bryophyte,Ley-1987-08-11
Bryophyte,Ireland-1987-07-20
Bryophyte,Robbins-1960-06-28
Bryophyte,Robbins-1960-06-30
Bryophyte,Zoladeski-1985-07-28
Bryophyte,Zoladeski-1985-08-01
Bryophyte,Zoladeski-1985-08-03
Bryophyte,Zoladeski-1985-08-05
Bryophyte,Zoladeski-1987-07-18
Bryophyte,Zoladeski-1987-07-06
Bryophyte,Zoladeski-1987-06-11
Bryophyte,Zoladeski-1987-07-20
Bryophyte,Zoladeski-1987-06-21
Bryophyte,Foreau
Bryophyte,Pringle-1908-09-17
"Bryophyte,Fish,Mammal,Palynology,Vascular Plant",Wright
"Bryophyte,Palynology",Harris
Bryophyte,Webster-1954-08-06
"Bryophyte,Palynology",Standley
Bryophyte,Holzinger
Bryophyte,Ireland-1987-07-25
Bryophyte,Foreau-1928-04-17
Bryophyte,Ireland-1986-07-28
Bryophyte,Ley-1987-08-18
Bryophyte,Rencz-1973-08-05
Bryophyte,Ireland-1982-07-12
Bryophyte,Hines-1987-07-18
Bryophyte,Hines-1987-07-19
Crustacea,Marhue-19700719
Crustacea,Marhue-19700729
Crustacea,Fisheries and Oceans Canada (Freshwater Institute-19740914
"Bryophyte,Palynology",Purpus
Bryophyte,Ireland-1987-07-23
Bryophyte,Ireland-1987-07-26
Bryophyte,Gillett-1979-07-26
Bryophyte,Ireland-1986-07-31
Bryophyte,Macoun-1890-08-13
Bryophyte,Macoun-1887-05-10
Bryophyte,Macoun-1890-05-06
Bryophyte,Macoun-1890-05-23
Bryophyte,Macoun-1889-08-09
Bryophyte,Zoladeski-1987-07-01
Bryophyte,Zoladeski-1987-06-30
Bryophyte,Zoladeski-1987-06-14
Bryophyte,Zoladeski-1987-06-26
Bryophyte,Zoladeski-1987-06-17
Bryophyte,Gillett-1979-07-19
Bryophyte,Gillett-1979-07-20
Bryophyte,Hamilton-1987-07-15
Bryophyte,Zoladeski-1985-07-06
Bryophyte,Zoladeski-1986-08-12
Bryophyte,Zoladeski-1986-06-22
Bryophyte,Zoladeski-1986-07-28
Bryophyte,Gillett-1979-07-21
Bryophyte,Robbins-1958-09-05
Bryophyte,Ley-1987-04-20
Bryophyte,Zoladeski-1986-08-08
Crustacea,Fisheries and Oceans Canada (Freshwater Institute-19740814
Crustacea,Fisheries and Oceans Canada (Freshwater Institute-19740905
Crustacea,Fisheries and Oceans Canada (Freshwater Institute-19740717
Crustacea,Fisheries and Oceans Canada (Freshwater Institute-19740824
Bryophyte,Ireland-1986-07-22
Bryophyte,Pringle-1908-10-18
"Bryophyte,Palynology",Lindberg
Bryophyte,Baker-1902-06-02
Bryophyte,Ley-1987-05-18
Bryophyte,Britton-1908-10-05
Bryophyte,Ireland-1986-07-25
Bryophyte,Zoladeski-1986-07-04
Bryophyte,Zoladeski-1986-07-06
Bryophyte,Zoladeski-1986-07-12
Bryophyte,Zoladeski-1986-06-18
Bryophyte,Zoladeski-1986-07-31
Bryophyte,Ireland-1969-07-21
Bryophyte,Hines-1987-07-23
Bryophyte,Hines-1987-07-24
Bryophyte,Dugal-1987-08-18
Bryophyte,Hamilton-1987-07-16
Bryophyte,Hamilton-1987-07-17
"Bryophyte,Mammal",Oldham
Bryophyte,Mohr
"Bryophyte,Fish,Palynology",Gilbert
Bryophyte,Ireland-1987-07-29
Bryophyte,Gillett-1979-07-23
Bryophyte,Hines-1987-07-22
Bryophyte,Robbins-1958-08-07
Bryophyte,Bartlett-1935-03-23
Bryophyte,Britton-1913-04-03
Bryophyte,Pringle-1908-09-30
"Bryophyte,Palynology",Ule
Bryophyte,Robbins-1958-08-22
Bryophyte,Ireland-1986-07-26
Bryophyte,Shimizu-1952-08-24
Bryophyte,Pringle-1908-09-27
Bryophyte,Pringle-1908-11-04
Bryophyte,Abbon
Bryophyte,Zoladeski-1986-07-27
Bryophyte,Zoladeski-1985-07-17
Bryophyte,Zoladeski-1985-07-08
Bryophyte,Zoladeski-1985-07-25
Bryophyte,Gillett-1979-07-15
"Bryophyte,Vascular Plant",Olney
"Bryophyte,Palynology",Orcutt
Bryophyte,Schuster-1953-07-30
Bryophyte,Zoladeski-1986-07-01
Bryophyte,Zoladeski-1985-08-09
Crustacea,Fisheries and Oceans Canada (West vancouver Laboratory)-19800612
Bryophyte,Zoladeski-1986-07-21
Bryophyte,Zoladeski-1985-08-13
Bryophyte,Hines-1987-07-20
Bryophyte,Zoladeski-1985-07-10
Bryophyte,Zoladeski-1986-07-23
Bryophyte,Zoladeski-1986-08-13
Bryophyte,Zoladeski-1986-06-28
Bryophyte,Zoladeski-1987-07-17
Bryophyte,Zoladeski-1986-07-19
Crustacea,Fisheries and Oceans Canada (Arctic Biological Station)-19680807
Bryophyte,Zoladeski-1987-07-14
Bryophyte,Stewart-1987-09-22
Bryophyte,Stewart-1987-09-23
Crustacea,Fisheries and Oceans Canada (Arctic Biological Station)-19680801
Bryophyte,Ireland-1986-07-30
Bryophyte,Maycock-1985-07-13
Bryophyte,Zoladeski-1986-07-05
Bryophyte,Zoladeski-1986-07-22
Crustacea,Fernando-19811230
Crustacea,Steven-19690515
Bryophyte,Zoladeski-1986-07-17
Bryophyte,Hines-1987-07-21
Crustacea,Barrett-19680119
Crustacea,Fisheries and Oceans Canada (Arctic Biological Station)-19680818
Crustacea,Fisheries and Oceans Canada (Arctic Biological Station)-19680806
Crustacea,Peck-19740625 - 19740627
Crustacea,Peck-19740627 - 19740629
Bryophyte,Zoladeski-1986-06-26
Bryophyte,Zoladeski-1985-08-06
Bryophyte,Zoladeski-1986-07-09
Crustacea,Fisheries and Oceans Canada (Bedforf Institute of Oceanography)-19670411
Bryophyte,Zoladeski-1986-07-11
Bryophyte,Zoladeski-1986-07-10
Bryophyte,Zoladeski-1987-06-15
Bryophyte,Ireland-1987-08-25
Bryophyte,Maycock-1985-07-10
Bryophyte,Maycock-1985-07-09
Crustacea,Marhue-19700714
Bryophyte,Maycock-1985-07-16
Bryophyte,Ireland-1962-03-29
Crustacea,Fisheries and Oceans Canada (Bedforf Institute of Oceanography)-19670410
Crustacea,Sutherland-19731028
Crustacea,Mundie-19690521
Crustacea,Conlan-19800514
Crustacea,Fisheries and Oceans Canada (West vancouver Laboratory)-19800530
Bryophyte,Ireland-1962-04-14
Bryophyte,Ireland-1962-04-12
Bryophyte,Ireland-1962-06-18
Bryophyte,Ireland-1962-06-13
Bryophyte,Ireland-1962-06-19
Crustacea,Madill-19740502
Crustacea,Conlan-19800612
Bryophyte,Macoun-1890-05-07
Bryophyte,Macoun-1892-06-18
Bryophyte,Moser-1889
Bryophyte,SHCHEPANEK-1982-08-15
Bryophyte,Hermann-1959-07-27
Bryophyte,Ireland-1983-07-15
Bryophyte,Ireland-1983-07-19
Bryophyte,Shchepanek-1984-08-10
Bryophyte,Macoun-1869-07-19
Bryophyte,Riley-1977-07-31
Bryophyte,Williams-1978-08-04
Bryophyte,Williams-1968-08-18
Bryophyte,Cain-1956-06-06
Bryophyte,Garton-1974-10-27
Bryophyte,Macoun-1904-09-06
Bryophyte,Moser-1888
"Bryophyte,Vascular Plant",Macoun-1890
Bryophyte,Macoun-1889-07-19
Bryophyte,Macoun-1888-10-06
Bryophyte,Macoun-1887-05-03
Bryophyte,Macoun-1891-07-30
Bryophyte,Macoun-1904-07-08
Bryophyte,Macoun-1890-05-29
Bryophyte,Macoun-1891-07-04
Bryophyte,Macoun-1890-05-18
Bryophyte,Ireland-1961-07-09
Bryophyte,Wetmore-1958-05-31
Bryophyte,Schofield-1965-07-27
Bryophyte,Crum-1961-08-15
Bryophyte,Cain-1959-05-18
Bryophyte,Dickson-1973-08-26 - 1973-09-03
Bryophyte,Schofield-1965-07-28
Bryophyte,Hand-1968-10-11
Bryophyte,Ley-1981-06-24
Bryophyte,Cain-1939-07-25
Bryophyte,Ireland-1971-08-12
Bryophyte,Garton-1958-06-01
Bryophyte,Ireland-1983-07-21
Bryophyte,Macoun-1889-07-03
Bryophyte,Shchepanek-1984-08-22
Bryophyte,Ireland-1983-07-20
Bryophyte,Crew-1983-06-08
Bryophyte,Ireland-1983-07-22
Bryophyte,Ireland-1971-10-21
Bryophyte,Hoy-1976-07-07
Bryophyte,Reznicek-1971-08-27
