CMNFV 46605,"Harington, C.R.; Johnson, Dave","Harington, C. Richard; Johnson, Dave"
CMNFV 46606,"Harington, C.R.; Johnson, Dave","Harington, C. Richard; Johnson, Dave"
CMNFV 11835,"Langston, W.L.","Langston, Wann L."
CMNFV 46370,"Harington, C.R.; Hall, V.","Harington, C. Richard; Hall, V."
CMNFV 46371,"Harington, C.R.; Hall, V.","Harington, C. Richard; Hall, V."
CMNFV 46372,"Harington, C.R.; Hall, V.","Harington, C. Richard; Hall, V."
CMNFV 12220,"Dineley, David L.","Dineley, David L.; Dineley, David L."
CMNFV 12221,"Dineley, David L.","Dineley, David L.; Dineley, David L."
CMNFV 12222,"Dineley, David L.","Dineley, David L.; Dineley, David L."
CMNFV 46454,"Harington, C.R.; Johnson, Dave","Harington, C. Richard; Johnson, Dave"
CMNFV 46456,"Harington, C.R.; Johnson, Dave","Harington, C. Richard; Johnson, Dave"
CMNFV 46457,"Harington, C.R.; Johnson, Dave","Harington, C. Richard; Johnson, Dave"
CMNFV 46458,"Harington, C.R.; Johnson, Dave","Harington, C. Richard; Johnson, Dave"
CMNFV 46460,"Harington, C.R.; Johnson, Dave","Harington, C. Richard; Johnson, Dave"
CMNFV 46462,"Harington, C.R.; Johnson, Dave","Harington, C. Richard; Johnson, Dave"
CMNFV 46461,"Harington, C.R.; Johnson, Dave","Harington, C. Richard; Johnson, Dave"
CMNFV 44517,"Harington, C.R.; Johnson, Dave","Harington, C. Richard; Johnson, Dave"
CMNFV 44518,"Harington, C.R.; Johnson, Dave","Harington, C. Richard; Johnson, Dave"
CMNFV 44519,"Harington, C.R.; Johnson, Dave","Harington, C. Richard; Johnson, Dave"
CMNFV 44520,"Harington, C.R.; Johnson, Dave","Harington, C. Richard; Johnson, Dave"
CMNFV 44521,"Harington, C.R.; Johnson, Dave","Harington, C. Richard; Johnson, Dave"
CMNFV 44522,"Harington, C.R.; Johnson, Dave","Harington, C. Richard; Johnson, Dave"
CMNFV 44524,"Harington, C.R.; Johnson, Dave","Harington, C. Richard; Johnson, Dave"
CMNFV 46613,"Harington, C.R.; Mynott, S.","Mynott, S.; Harington, C. Richard"
CMNFV 46614,"Harington, C.R.; Mynott, S.","Harington, C. Richard; Mynott, S."
CMNFV 46616,"Harington, C.R.; Mynott, S.","Harington, C. Richard; Mynott, S."
CMNFV 46618,"Harington, C.R.; Mynott, S.","Harington, C. Richard; Mynott, S."
CMNFV 46619,"Harington, C.R.; Mynott, S.","Harington, C. Richard; Mynott, S."
CMNML 044502,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 044503,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 044504,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 044506,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 040601,"Clarke, Arthur H.; Clarke, Louise R.; G.L.; I.L.","Clarke, Arthur H.; I.L.; Clarke, Louise R.; G.L."
CMNML 031230,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 031231,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 031232,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 031233,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 044508,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 044509,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 031050,"Swales, W.E.","Swales, William E."
CMNML 044505,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 040495,"Russell, Loris S.","Russell, Loris Shano"
CMNML 053767,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 053768,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 038736,"Clarke, Arthur H.","Clarke, Arthur H.; Clarke, Arthur H."
CMNML 053769,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 038907,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 049907,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 038943,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 034538,"Clarke, Arthur H.; Heard; Marhue, Lennox M.","Clarke, Arthur H.; Marhue, Lennox M.; Heard"
CMNML 034541,"Clarke, Arthur H.; Heard; Marhue, Lennox M.","Clarke, Arthur H.; Marhue, Lennox M.; Heard"
CMNML 025577,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 025578,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 025579,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 025580,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 025581,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 025582,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 025583,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 034566,"Clarke, Arthur H.; Heard; Marhue, Lennox M.","Clarke, Arthur H.; Marhue, Lennox M.; Heard"
CMNML 034571,"Clarke, Arthur H.; Heard; Marhue, Lennox M.","Clarke, Arthur H.; Marhue, Lennox M.; Heard"
CMNML 034574,"Clarke, Arthur H.; Heard; Marhue, Lennox M.","Clarke, Arthur H.; Marhue, Lennox M.; Heard"
CMNML 025606,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 025607,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 025608,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 025609,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 025610,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 025611,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 025612,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 025613,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 027932,"Russell, Loris S.","Russell, Loris Shano"
CMNML 020058,"Clarke, Arthur H.; Clarke, Louise R.; Lubinsky, Irene R","Clarke, Arthur H.; Lubinsky, Irene R; Clarke, Louise R."
CMNML 034490,"Clarke, Arthur H.; Heard; Marhue, Lennox M.","Clarke, Arthur H.; Marhue, Lennox M.; Heard"
CMNML 069324,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 038101,"Russell, Loris S.","Russell, Loris Shano"
CMNML 037913,"Swales, W.E.","Swales, William E."
CMNML 037917,"Swales, W.E.","Swales, William E."
CMNML 076100,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 065636,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 060408,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 065728,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 065729,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 065731,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 070894,"Oughton, J.","Oughton, John"
CMNML 070932,"Oughton, J.","Oughton, John"
CMNML 070919,"Oughton, J.","Oughton, John"
CMNC 1994-0358,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1994-0359,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1994-0360,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1994-0378,"Bousfield, Edward L.","Bousfield, Edward L"
CANL 113552,"Wong, Pak Yau; Budkerwitsch, P.; Secker, Jeff","Secker, Jeff; Wong, Pak Yau; Budkerwitsch, P."
CANL 113554,"Wong, Pak Yau; Budkerwitsch, P.; Secker, Jeff","Secker, Jeff; Wong, Pak Yau; Budkerwitsch, P."
CANL 113557,"Wong, Pak Yau; ; Budkerwitsch, P.","Wong, Pak Yau; Budkerwitsch, P."
CMNEN 00012372,"Howden, Anne","Howden, Anne T."
CMNEN 00012374,"Howden, Anne","Howden, Anne T."
CMNFV 8887,"Sternberg, Charles M.","Sternberg, Charles Mortram"
CMNC 1995-0084,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1995-0085,"Bousfield, Edward L.","Bousfield, Edward L"
CMNEN 00012461,"Howden, Henry; Howden, Anne","Howden, Henry F.; Howden, Anne T."
CMNC 1992-1119,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1992-1120,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1992-1121,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1992-1123,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1992-1124,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1992-1125,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1992-1126,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1992-1127,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1992-1118,"Bousfield, Edward L.","Bousfield, Edward L"
CANL 113531,"Wong, Pak Yau; Budkerwitsch, P.; Secker, Jeff","Secker, Jeff; Wong, Pak Yau; Budkerwitsch, P."
CANL 113533,"Wong, Pak Yau; Budkerwitsch, P.; Secker, Jeff","Secker, Jeff; Wong, Pak Yau; Budkerwitsch, P."
CANL 113529,"Wong, Pak Yau; Budkerwitsch, P.; Secker, Jeff","Secker, Jeff; Wong, Pak Yau; Budkerwitsch, P."
CMNEN 00011794,"Howden, Henry; Howden, Anne","Howden, Henry F.; Howden, Anne T."
CMNFI 1965-0331.9,"Quayle, Daniel B.; Bourne, Neil; Scoggan, John W.","Quayle, Daniel B.; Scoggan, John W.; Bourne, Neil"
CMNFI 1965-0331.10,"Quayle, Daniel B.; Bourne, Neil; Scoggan, John W.","Quayle, Daniel B.; Scoggan, John W.; Bourne, Neil"
CMNFI 1965-0331.14,"Quayle, Daniel B.; Bourne, Neil; Scoggan, John W.","Quayle, Daniel B.; Scoggan, John W.; Bourne, Neil"
CMNFI 1965-0327.2,"Quayle, Daniel B.; Bourne, Neil; Scoggan, John W.","Quayle, Daniel B.; Scoggan, John W.; Bourne, Neil"
CMNFI 1965-0327.3,"Quayle, Daniel B.; Bourne, Neil; Scoggan, John W.","Quayle, Daniel B.; Scoggan, John W.; Bourne, Neil"
CAN 270871,"Harington, C.R.","Harington, C. Richard"
CMNFI 1965-0330A.1,"Quayle, Daniel B.; Bourne, Neil; Scoggan, John W.","Quayle, Daniel B.; Scoggan, John W.; Bourne, Neil"
CMNFI 1965-0331.2,"Quayle, Daniel B.; Bourne, Neil; Scoggan, John W.","Quayle, Daniel B.; Scoggan, John W.; Bourne, Neil"
CMNFI 1965-0021.5,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0021.6,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0021.7,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1966-0289.1,"Van Vliet, William H.; Cowan, G. McTaggart; unknown collector","Van Vliet, William H.; unknown collector; Cowan, G. McTaggart"
CMNFI 1966-0289.2,"Van Vliet, William H.; Cowan, G. McTaggart; unknown collector","unknown collector; Van Vliet, William H.; Cowan, G. McTaggart"
CMNFI 1966-0289.3,"Van Vliet, William H.; Cowan, G. McTaggart; unknown collector","Van Vliet, William H.; unknown collector; Cowan, G. McTaggart"
CMNFI 1966-0289.6,"Van Vliet, William H.; Cowan, G. McTaggart; unknown collector","Van Vliet, William H.; unknown collector; Cowan, G. McTaggart"
CMNFI 1966-0289.8,"Van Vliet, William H.; Cowan, G. McTaggart; unknown collector","Van Vliet, William H.; unknown collector; Cowan, G. McTaggart"
CMNFI 1965-0023.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0023.2,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0024.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0024.2,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0024.3,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0200.6,"McAllister, Donald E.; Gorham, Stanley W.; Stauffer, Mel","McAllister, Donald E.; Stauffer, Mel; Gorham, Stanley W."
CMNFI 1965-0200.7,"McAllister, Donald E.; Gorham, Stanley W.; Stauffer, Mel","McAllister, Donald E.; Stauffer, Mel; Gorham, Stanley W."
CMNFI 1966-0289.11,"Van Vliet, William H.; Cowan, G. McTaggart; unknown collector","Van Vliet, William H.; unknown collector; Cowan, G. McTaggart"
CMNFI 1965-0038.3,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0038.4,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0038.5,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0038.6,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0032.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0037.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0017.3,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0018.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0018.2,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0018.3,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0018.4,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0018.5,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0020.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0021.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0021.2,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0021.3,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0021.4,"Bousfield, Edward L.","Bousfield, Edward L"
CAN 582708,"Murray, David F.; Yurtsev, B.A.","Yurtsev, B.A."
CMNFI 1965-0043.2,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0037.2,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0037.3,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0037.4,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0037.5,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0037.6,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0037.7,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0038.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0038.2,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0038.7,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0038.8,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0038.9,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0038.10,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0038.11,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0038.12,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0038.13,"Bousfield, Edward L.","Bousfield, Edward L"
CAN 202954,"Kelsall, John P.; McEwen, E.H.","Kelsall, John P.; McEwan, Eoin H."
CMNFI 1965-0062.2,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0043.3,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0039.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0039.2,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0039.3,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0039.4,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0039.5,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0039.6,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0042.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0043.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0044.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0044.2,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0045.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0189.1,"McAllister, Donald E.; Gorham, Stanley W.; Stauffer, Mel","McAllister, Donald E.; Stauffer, Mel; Gorham, Stanley W."
CMNFI 1965-0062.3,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0063.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0063.2,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0064.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0064.2,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0064.4,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0064.5,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0047.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0047.2,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0189.2,"McAllister, Donald E.; Gorham, Stanley W.; Stauffer, Mel","McAllister, Donald E.; Stauffer, Mel; Gorham, Stanley W."
CMNFI 1965-0066.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0066.2,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0066.3,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0067.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0067.2,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0067.3,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0067.4,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0068.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0068.2,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0068.3,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0068.4,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0057.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0060.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0062.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0017.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0069.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0070.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0070.2,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0070.3,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 002037,"Weston, T.C.","Weston, Thomas Chesmer"
CMNFI 1965-0180.1,"McAllister, Donald E.; Gorham, Stanley W.; Stauffer, Mel","McAllister, Donald E.; Stauffer, Mel; Gorham, Stanley W."
CMNFI 1965-0180.2,"McAllister, Donald E.; Gorham, Stanley W.; Stauffer, Mel","McAllister, Donald E.; Stauffer, Mel; Gorham, Stanley W."
CMNFI 1965-0180.3,"McAllister, Donald E.; Gorham, Stanley W.; Stauffer, Mel","McAllister, Donald E.; Stauffer, Mel; Gorham, Stanley W."
CMNFI 1965-0180.4,"McAllister, Donald E.; Gorham, Stanley W.; Stauffer, Mel","McAllister, Donald E.; Stauffer, Mel; Gorham, Stanley W."
CMNFI 1965-0180.9,"McAllister, Donald E.; Gorham, Stanley W.; Stauffer, Mel","McAllister, Donald E.; Stauffer, Mel; Gorham, Stanley W."
CMNFI 1965-0180.10,"McAllister, Donald E.; Gorham, Stanley W.; Stauffer, Mel","McAllister, Donald E.; Stauffer, Mel; Gorham, Stanley W."
CMNFI 1965-0181.1,"McAllister, Donald E.; Gorham, Stanley W.; Stauffer, Mel","McAllister, Donald E.; Stauffer, Mel; Gorham, Stanley W."
CMNFI 1965-0050.3,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0054.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0054.2,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0054.3,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0323.5,"Pope, M.; Bourne, Neil; Scoggan, John W.","Pope, M.; Scoggan, John W.; Bourne, Neil"
CMNFI 1965-0318.4,"Quayle, Daniel B.; Bourne, Neil; Scoggan, John W.","Quayle, Daniel B.; Scoggan, John W.; Bourne, Neil"
CMNFI 1965-0323.2,"Pope, M.; Bourne, Neil; Scoggan, John W.","Pope, M.; Scoggan, John W.; Bourne, Neil"
CMNFI 1965-0331.3,"Quayle, Daniel B.; Bourne, Neil; Scoggan, John W.","Quayle, Daniel B.; Scoggan, John W.; Bourne, Neil"
CMNFI 1965-0331.4,"Quayle, Daniel B.; Bourne, Neil; Scoggan, John W.","Quayle, Daniel B.; Scoggan, John W.; Bourne, Neil"
CMNML 045613,"Chamberlain, J.L.","Chamberlin, J. Lockwood"
CMNML 047461,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 047462,"Bousfield, Edward L.","Bousfield, Edward L"
CMNML 045133,"Clarke, Arthur H.; Clarke, Louise R.; Clarke, Arthur R.","Clarke, Arthur H.; Clarke, Arthur R.; Clarke, Louise R."
CMNC 1992-0638,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFV 9486,"Langston, W.L.; Shearman, H.L.; Samis, K.A.","Langston, Wann L.; Samis, K.A.; Shearman, Harold L. (Hank)"
CMNFV 9487,"Langston, W.L.; Shearman, H.L.; Samis, K.A.","Langston, Wann L.; Shearman, Harold L. (Hank); Samis, K.A."
CMNC 1992-0526,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1992-0794,"Bousfield, Edward L.","Bousfield, Edward L"
CANL 114095,"Brodo, Irwin M.; Sloan, Norm","Sloan, Norm; Brodo, Irwin M."
CMNC 1994-0405,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1992-0795,"Bousfield, Edward L.","Bousfield, Edward L"
CANL 114051,"Brodo, Irwin M.; Sloan, Norm","Sloan, Norm; Brodo, Irwin M."
CANL 114078,"Brodo, Irwin M.; Brodo, Fenja B.; Bettner, Rolf","Brodo, Irwin M.; Bettner, Rolf; Brodo, Fenja"
CMNC 1992-0459,"Markham, James W.; Bousfield, Edward L.","Markham, James W.; Bousfield, Edward L"
CANL 114079,"Brodo, Irwin M.; Brodo, Fenja B.; Bettner, Rolf","Brodo, Irwin M.; Bettner, Rolf; Brodo, Fenja"
CANL 114080,"Brodo, Irwin M.; Brodo, Fenja B.; Bettner, Rolf","Brodo, Irwin M.; Bettner, Rolf; Brodo, Fenja"
CANL 114081,"Brodo, Irwin M.; Brodo, Fenja B.; Bettner, Rolf","Brodo, Irwin M.; Brodo, Fenja; Bettner, Rolf"
CMNC 1992-0469,"Markham, James W.; Bousfield, Edward L.","Markham, James W.; Bousfield, Edward L"
CMNFV 9497,"Sternberg, Charles M.","Sternberg, Charles Mortram"
CMNFV 9504,"Sternberg, Charles M.","Sternberg, Charles Mortram"
CMNC 1992-0791,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1994-0439,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1992-0895,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFV 9525,"Sternberg, Charles M.","Sternberg, Charles Mortram"
CMNFV 9508,"Sternberg, Charles M.","Sternberg, Charles Mortram"
CMNC 1992-1047,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFV 9531,"Sternberg, Charles M.","Sternberg, Charles Mortram"
CMNC 1992-0738,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1992-0741,"Bousfield, Edward L.","Bousfield, Edward L"
CAN 30513,"Porsild, A. Erling; Porsild, R.Thorbjörn","Porsild, A. Erling; Porsild, A. Erling; Porsild, R.Thorbjörn"
CMNC 1992-0743,"Bousfield, Edward L.","Bousfield, Edward L"
CAN 30514,"Porsild, A. Erling; Porsild, R.Thorbjörn","Porsild, R.Thorbjörn; Porsild, A. Erling"
CMNC 1992-0744,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFV 8985,"Russell, Loris S.; Langston, W.L.","Russell, Loris Shano; Langston, Wann L."
CMNFV 8991,"Russell, Loris S.; Langston, W.L.","Russell, Loris Shano; Langston, Wann L."
CMNC 1992-0783,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1992-0784,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1992-0786,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFV 9523,"Sternberg, Charles M.","Sternberg, Charles Mortram"
CMNFV 9527,"Sternberg, Charles M.","Sternberg, Charles Mortram"
CMNC 1992-1061,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFV 9501,"Sternberg, Charles M.","Sternberg, Charles Mortram"
CMNFV 9502,"Sternberg, Charles M.","Sternberg, Charles Mortram"
CMNFV 9506,"Sternberg, Charles M.","Sternberg, Charles Mortram"
CMNFV 9713,"Allen, J.M.; Russell, Loris S.","Allen, James M.; Russell, Loris Shano"
CMNFV 9510,"Sternberg, Charles M.","Sternberg, Charles Mortram"
CMNC 1992-0418,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0019.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0019.2,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0019.3,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0019.4,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0019.5,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0049.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0050.1,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0050.2,"Bousfield, Edward L.","Bousfield, Edward L"
CMNFI 1965-0313.1,"Quayle, Daniel B.; Bourne, Neil; Scoggan, John W.","Quayle, Daniel B.; Scoggan, John W.; Bourne, Neil"
CMNFI 1965-0313.2,"Quayle, Daniel B.; Bourne, Neil; Scoggan, John W.","Quayle, Daniel B.; Scoggan, John W.; Bourne, Neil"
CMNFI 1965-0313.3,"Quayle, Daniel B.; Bourne, Neil; Scoggan, John W.","Quayle, Daniel B.; Scoggan, John W.; Bourne, Neil"
CMNFI 1965-0316.1,"Quayle, Daniel B.; Bourne, Neil; Scoggan, John W.","Quayle, Daniel B.; Scoggan, John W.; Bourne, Neil"
CMNC 1992-0190,"Bousfield, Edward L.","Bousfield, Edward L"
CAN 223405,"Manning, T.H.; Macpherson, Andrew H.","Manning, T.H.; Macpherson, Andrew H.; Porsild, A. Erling"
CAN 273801,"Youngman, Philip M.; Tessier, Gaston D.","Tessier, Gaston D."
CMNC 1992-0255,"Bousfield, Edward L.","Bousfield, Edward L"
CANL 113939,"Brodo, Irwin M.; Sharnoff, Steve; Sharnoff, Sylvia D.","Sharnoff, Steve; Brodo, Irwin M.; Sharnoff, Sylvia D."
CMNFV 4440,"Ells, R.W.","Ella, M.; Ells, R.W."
CMNC 1990-0427,"O'Rourke, Penny; Bousfield, Edward L.","O'Rourke, Penny; Bousfield, Edward L"
CMNML 083177,"Schueler III, F.W.; Karstad Schueler, Aleta","Schueler, Frederick W.; Karstad Schueler, Aleta; Schueler III, F.W.; Karstad Schueler, Aleta"
CMNC 1990-1211,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1990-0413,"O'Rourke, Penny; Bousfield, Edward L.","O'Rourke, Penny; Bousfield, Edward L"
CMNC 1990-0509,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1990-0511,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1994-0226,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1990-1103,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1991-0438,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1990-1237,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1990-0449,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1994-0137,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1994-0138,"Bousfield, Edward L.","Bousfield, Edward L"
CMNC 1990-0490,"Bousfield, Edward L.","Bousfield, Edward L"
