id_number,label_name,taxon_link,ident,id_date,type_status,higher_taxa,count,sex,coll_num,collector,place_collected,date_collected,spec_nature,description,acq_number,site_desc,altitude,lat,long,site_notes,home_loc
CANL 116699,Melanelia stygia,Melanelia stygia,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Parmeliaceae; Melanelia,1,,1080.28,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-05-30,dry,,A2003.0009,"Acadia National Park, Echo Lake/Beech Mountain, Beech Moutain Cliff Trail, top of cliffs",~500 ft,44.316667,-68.333333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 116706,Melanelixia subaurifera,Melanelixia subaurifera,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Parmeliaceae; Melanelia,1,,1080.06,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-05-30,dry,,A2003.0009,"Acadia National Park, Echo Lake/Beech Mountain, Beech Moutain Cliff Trail, near base of cliffs",~300 ft,44.316667,-68.333333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 116724,Mycoblastus sanguinarius,Mycoblastus sanguinarius,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Mycoblastaceae; Mycoblastus,1,,1093.12,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Washington Co. (ME)",1993-06-08,dry,,A2003.0009,"Great Wass Island, Nature Conservancy Preserve, S of ME 187, S of Beals, S of US 1",~100 ft,44.416667,-67.583333,spruce-fir forest,Natural Heritage Building/ Herbarium
CANL 116877,Parmelia saxatilis,Parmelia saxatilis,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Parmeliaceae; Parmelia,1,,1082.23,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-05-31,dry,,A2003.0009,"Acadia National Park, S side of Bald Peak, E of ME 198, carriage road, S side of loop",~500 ft,44.333333,-68.283333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 116878,Parmelia saxatilis,Parmelia saxatilis,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Parmeliaceae; Parmelia,1,,1088.11,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-04,dry,,A2003.0009,"Acadia National Park, Day Mountain, N of ME 3 near Seal Harbour, carriage road, S side of loop",~300 ft,44.3,-68.233333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 116887,Parmelia squarrosa,Parmelia squarrosa,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Parmeliaceae; Parmelia,1,,1083.07,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-05-31,dry,,A2003.0009,"Acadia National Park, Day Mountain, N of ME 3 near Seal Harbour, carriage road, S side of loop",~300 ft,44.3,-68.233333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 117098,Peltigera polydactylon,Peltigera polydactylon,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Peltigerineae; Peltigeraceae; Peltigera,1,,1084.29,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-02,dry,,A2003.0009,"Acadia National Park, E side of Parkman Mountain, E of ME 198, canyon to E of Parkman Mountain",~800 ft,44.333333,-68.283333,mixed forest,Natural Heritage Building/ Herbarium
CANL 117231,Phaeophyscia orbicularis,Phaeophyscia orbicularis,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Physciineae; Physciaceae; Phaeophyscia,1,,1086.21,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-03,dry,,A2003.0009,"Bass Harbor, near Acadia National Park, along ME 102, in cemetary",~20 ft,44.25,-68.35,gardened area,Natural Heritage Building/ Herbarium
CANL 117253,Physcia adscendens,Physcia adscendens,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Physciineae; Physciaceae; Physcia,1,,1086.34,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-03,dry,,A2003.0009,"Bass Harbor, near Acadia National Park, along ME 102, in cemetary",~20 ft,44.25,-68.35,gardened area,Natural Heritage Building/ Herbarium
CANL 117261,Physcia adscendens,Physcia adscendens,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Physciineae; Physciaceae; Physcia,1,,1086.19,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-03,dry,,A2003.0009,"Bass Harbor, near Acadia National Park, along ME 102, in cemetary",~20 ft,44.25,-68.35,gardened area,Natural Heritage Building/ Herbarium
CANL 117282,Physcia caesia,Physcia caesia,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Physciineae; Physciaceae; Physcia,1,,1094.06,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Washington Co. (ME)",1993-06-08,dry,,A2003.0009,"Great Wass Island, Nature Conservancy Preserve, S of ME 187, S of Beals, S of US 1",~100 ft,44.416667,-67.583333,spruce-fir forest,Natural Heritage Building/ Herbarium
CANL 117434,Platismatia tuckermanii,Platismatia tuckermanii,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Parmeliaceae; Platismatia,1,,1081.16,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-05-31,dry,,A2003.0009,"Acadia National Park, Day Mountain, N of ME 3 near Seal Harbour, carriage road, S side of loop",~300 ft,44.3,-68.233333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 117435,Platismatia tuckermanii,Platismatia tuckermanii,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Parmeliaceae; Platismatia,1,,1091.19,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-05,dry,,A2003.0009,"Acadia National Park, S side of Bald Peak, E of ME 198, carriage road, S side of loop",~500 ft,44.333333,-68.283333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 117470,Protopannaria pezizoides,Protopannaria pezizoides,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Peltigerineae; Pannariaceae; Protopannaria,1,,1096.21,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Washington Co. (ME)",1993-06-08,dry,,A2003.0009,"Great Wass Island, Nature Conservancy Preserve, S of ME 187, S of Beals, S of US 1",~5 ft,44.416667,-67.583333,spruce-fir forest,Natural Heritage Building/ Herbarium
CANL 117585,Punctelia rudecta,Punctelia rudecta,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Parmeliaceae; Punctelia,1,,1096.01,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Washington Co. (ME)",1993-06-08,dry,,A2003.0009,"Great Wass Island, Nature Conservancy Preserve, S of ME 187, S of Beals, S of US 1",~10 ft,44.416667,-67.583333,spruce-fir forest,Natural Heritage Building/ Herbarium
CANL 117605,Pycnothelia papillaria,Pycnothelia papillaria,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Pycnothelia,1,,1083.27,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-02,dry,,A2003.0009,"Acadia National Park, S side of Bald Peak, E of ME 198, carriage road, S side of loop",~500 ft,44.333333,-68.283333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 117606,Pycnothelia papillaria,Pycnothelia papillaria,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Pycnothelia,1,,1087.21,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-06-04,dry,,A2003.0009,"Acadia National Park, Day Mountain, N of ME 3 near Seal Harbour, carriage road, S side of loop",~300 ft,44.3,-68.233333,mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 117607,Pycnothelia papillaria,Pycnothelia papillaria,"Brodo, Irwin M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Cladoniaceae; Pycnothelia,1,,381.11,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1985-10-11,dry,,A2003.0009,"Acadia National Park, coastal road","",0.0,0.0,,Natural Heritage Building/ Herbarium
CANL 118371,Rhizocarpon lecanorinum,Rhizocarpon lecanorinum,"Brodo, I.M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Rhizocarpineae; Rhizocarpaceae; Rhizocarpon,1,,1082.29,"Sharnoff, Steve; Sharnoff, Sylvia D.","North America: United States, Maine, Hancock Co. (ME)",1993-06-02,dry,,A2003.0009,Acadia National Park. S side of Bald Peak. East of ME 198. Bald Peak Trail.,244 m,44.333333,-68.283333,Near timberline on rocky ridge,Natural Heritage Building/ Herbarium
CANL 118519,Arctoparmelia centrifuga,Arctoparmelia centrifuga,"Brodo, I.M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Parmeliaceae; Arctoparmelia,1,,1080.33,"Sharnoff, Steve; Sharnoff, Sylvia D.","North America: United States, Maine, Hancock Co. (ME)",1993-05-30,dry,,A2003.0009,"Acadia National Park. Echo Lake-Beech Mtn. Beech Mtn. Cliff Trail, top of cliffs",152 m,44.316667,-68.333333,Mixed conifer-hardwood forest.,Natural Heritage Building/ Herbarium
CANL 118520,Lecidea tessellata,Lecidea tessellata,"Brodo, I.M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecideineae; Lecideaceae; Lecidea,1,,1085.30,"Sharnoff, Steve; Sharnoff, Sylvia D.","North America: United States, Maine, Hancock Co. (ME)",1993-06-02,dry,,A2003.0009,Acadia National Park. Near top of Parkman Mtn. East of  ME 198. Parkman Mtn. Trail.,274 m,44.333333,-68.283333,Around timberline.,Natural Heritage Building/ Herbarium
CANL 118573,Stereocaulon pileatum,Stereocaulon pileatum,"Brodo, I.M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Stereocaulaceae; Stereocaulon,1,,1082.01,"Sharnoff, Sylvia D.; Sharnoff, Steve","North America: United States, Maine, Hancock Co. (ME)",1993-05-31,dry,,A2003.0009,"Acadia National Park. Day Mountain, N of ME 3, near Seal Harbour. Carriage road, S side of loop.",91 m,44.3,-68.233333,Mixed conifer-hardwood forest.,Natural Heritage Building/ Herbarium
CANL 118687,Tuckermannopsis americana,Tuckermannopsis americana,"Brodo, I.M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Parmeliaceae; Tuckermannopsis,1,,1081.05,"Sharnoff, Steve; Sharnoff, Sylvia D.","North America: United States, Maine, Hancock Co. (ME)",1993-05-31,dry,,A2003.0009,"Acadia National Park. Day Mountain. N of ME 3, near Seal Harbor. Carriage road, S side of loop.",91 m,44.3,-68.233333,.Mixed conifer-hardwood forest,Natural Heritage Building/ Herbarium
CANL 118689,Tuckermannopsis americana,Tuckermannopsis americana,"Brodo, I.M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Parmeliaceae; Tuckermannopsis,1,,1093.36,"Sharnoff, Steve; Sharnoff, Sylvia D.","North America: United States, Maine, Washington Co. (ME)",1993-06-08,dry,,A2003.0009,Great Wass Island. Nature Conservancy Preserve. S of ME 187. S of Beals. Sof US 1.,30 m,44.416667,-67.583333,Spruce-fir forest.,Natural Heritage Building/ Herbarium
CANL 118710,Tuckermannopsis orbata,Tuckermannopsis orbata,"Brodo, I.M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Parmeliaceae; Tuckermannopsis,1,,1081.09,"Sharnoff, Steve; Sharnoff, Sylvia D.","North America: United States, Maine, Hancock Co. (ME)",1993-05-31,dry,,A2003.0009,"Acadia National Park. Day Mountain. N of ME 3, near Seal Harbor. Carriage road, S side of loop",91 m,44.3,-68.233333,Mixed conifer-hardwood forest.,Natural Heritage Building/ Herbarium
CANL 118732,Umbilicaria deusta,Umbilicaria deusta,"Brodo, I.M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Umbilicariales; Umbilicariaceae; Umbilicaria,1,,1085.11,"Sharnoff, Steve; Sharnoff, Sylvia D.","North America: United States, Maine, Hancock Co. (ME)",1993-06-02,dry,,A2003.0009,Acadia National Park. S side of Bald Peak. E of ME 198. Bald Park Trail.,274 m,44.333333,-68.283333,Near timberline on rocky ridge.,Natural Heritage Building/ Herbarium
CANL 118760,Umbilicaria mammulata,Umbilicaria mammulata,"Brodo, I.M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Umbilicariales; Umbilicariaceae; Umbilicaria,1,,1089.05,"Sharnoff, Steve; Sharnoff, Sylvia D.","North America: United States, Maine, Hancock Co. (ME)",1993-06-04,dry,,A2003.0009,"Acadia National Park. Day Mountain. N of ME 3, near Seal Harbor. Carriage road, S side of loop.",91 m,44.3,-68.233333,Mixed conifer-hardwood forest.,Natural Heritage Building/ Herbarium
CANL 118766,Umbilicaria muehlenbergii,Umbilicaria muehlenbergii,"Brodo, I.M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Umbilicariales; Umbilicariaceae; Umbilicaria,1,,1082.25,"Sharnoff, Steve; Sharnoff, Sylvia D.","North America: United States, Maine, Hancock Co. (ME)",1993-06-02,dry,,A2003.0009,Acadia National Park. S side of Bald Peak. E of ME 198. Bald Park Trail,213 m,44.333333,-68.283333,Near timberline on rocky ridge.,Natural Heritage Building/ Herbarium
CANL 118858,Verrucaria sp.,Verrucaria,"Brodo, I.M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Eurotiomycetes; Chaetothyriomycetidae; Verrucariales; Verrucariaceae,1,,1095.21,"Sharnoff, Steve; Sharnoff, Sylvia D.","North America: United States, Maine, Washington Co. (ME)",1993-06-08,dry,,A2003.0009,"Great Wass Island. Nature Conservancy Preserve. S of ME 187, S of Beals, S of US 1.",2 m,44.416667,-67.583333,Spruce-fir forest.,Natural Heritage Building/ Herbarium
CANL 118964,Xanthoria elegans,Xanthoria elegans,"Brodo, I.M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Teloschistineae; Teloschistaceae; Xanthoria,1,,1094.10,"Sharnoff, Steve; Sharnoff, Sylvia D.","North America: United States, Maine, Washington Co. (ME)",1993-06-08,dry,,A2003.0009,"Great Wass Island. Nature Conservancy Preserve. S of ME 187. S of Beals, S of US 1.",30 m,44.416667,-67.583333,Spruce-fir forest.,Natural Heritage Building/ Herbarium
CANL 118990,Xanthoria parietina,Xanthoria parietina,"Brodo, I.M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Teloschistineae; Teloschistaceae; Xanthoria,1,,1088.28,"Sharnoff, Steve; Sharnoff, Sylvia D.","North America: United States, Maine, Hancock Co. (ME)",1993-06-04,dry,,A2003.0009,"Acadia National Park. Seawall shoreline, along ME 102A between SW Harbor and Seawall Campground.",2 m,44.233333,-68.3,Shoreline rocks.,Natural Heritage Building/ Herbarium
CANL 118991,Xanthoria parietina,Xanthoria parietina,"Brodo, I.M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Teloschistineae; Teloschistaceae; Xanthoria,1,,1096.08,"Sharnoff, Steve; Sharnoff, Sylvia D.","North America: United States, Maine, Washington Co. (ME)",1993-06-08,dry,,A2003.0009,"Great Wass Island. Nature Conservancy Preserve. S of ME 187, S of Beals, S of US 1.",2 m,44.416667,-67.583333,Spruce-fir forest.,Natural Heritage Building/ Herbarium
CANL 118992,Xanthoria parietina,Xanthoria parietina,"Brodo, I.M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Teloschistineae; Teloschistaceae; Xanthoria,1,,1086.10,"Sharnoff, Steve; Sharnoff, Sylvia D.","North America: United States, Maine, Hancock Co. (ME)",1993-06-03,dry,,A2003.0009,"Bass Harbor near Acadia National Park, along ME 102 in cemetary.",6 m,44.25,-68.35,Gardened area.,Natural Heritage Building/ Herbarium
CANL 118993,Xanthoria parietina,Xanthoria parietina,"Brodo, I.M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Teloschistineae; Teloschistaceae; Xanthoria,1,,1086.25,"Sharnoff, Steve; Sharnoff, Sylvia D.","North America: United States, Maine, Hancock Co. (ME)",1993-06-03,dry,,A2003.0009,"Bass Harbor near Acadia National Park, along ME 102 in cemetary.",6 m,44.25,-68.35,Gardened area.,Natural Heritage Building/ Herbarium
CANL 118994,Xanthoria parietina,Xanthoria parietina,"Brodo, I.M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Teloschistineae; Teloschistaceae; Xanthoria,1,,1086.28,"Sharnoff, Steve; Sharnoff, Sylvia D.","North America: United States, Maine, Hancock Co. (ME)",1993-06-03,dry,,A2003.0009,"Bass Harbor near Acadia National Park, along ME 102 in cemetary.",6 m,44.25,-68.35,Gardened area.,Natural Heritage Building/ Herbarium
CANL 119464,Ochrolechia androgyna,Ochrolechia androgyna,,"",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Ostropomycetidae; Pertusariales; Ochrolechiaceae; Ochrolechia,1,,30712,"Brodo, Irwin M.","North America: United States, Maine, Hancock Co. (ME)",2002-07-08,dry,,A2004.0081,"Trail to Black Mountain, just south of Tunk Lake, NE of Ellesworth. At first large summit ridge.",ca. 200 m,44.581667,-68.106944,"Mature maple forest, with white spruce at higher elevations.",Natural Heritage Building/ Herbarium
CANL 119465,Chaenotheca ferruginea,Chaenotheca ferruginea,,"",,Chitinous Fungi; Ascomycota; Pezizomycotina; Coniocybaceae; Chaenotheca,1,,30746,"Brodo, Irwin M.","North America: United States, Maine, Washington Co. (ME)",2002-07-16,dry,,A2004.0081,"Bois Bubert Island, ca. 9 km south of Millbridge.","",44.45,-67.866667,Indisturbed Picea rubens forest and granitic outcrops.,Natural Heritage Building/ Herbarium
CANL 119466,Chaenotheca chrysocephala,Chaenotheca chrysocephala,,"",,Chitinous Fungi; Ascomycota; Pezizomycotina; Coniocybaceae; Chaenotheca,1,,30748,"Brodo, Irwin M.","North America: United States, Maine, Washington Co. (ME)",2002-07-16,dry,,A2004.0081,"Bois Bubert Island, ca. 9 km south of Millbridge.","",44.45,-67.866667,Indisturbed Picea rubens forest and granitic outcrops.,Natural Heritage Building/ Herbarium
CANL 119467,Lecanora cfr. hypoptoides,Lecanora hypoptoides,,"",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Lecanorineae; Lecanoraceae; Lecanora,1,,30368B,"Brodo, Irwin M.","North America: United States, Maine, Washington Co. (ME)",2002-07-16,dry,,A2004.0081,"Bois Bubert Island, ca. 9 km south of Millbridge.","",44.45,-67.866667,Indisturbed Picea rubens forest and granitic outcrops.,Natural Heritage Building/ Herbarium
CANL 119468,Amandinea punctata,Amandinea punctata,,"",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Physciineae; Physciaceae; Amandinea,1,,30768A,"Brodo, Irwin M.","North America: United States, Maine, Washington Co. (ME)",2002-07-16,dry,,A2004.0081,"Bois Bubert Island, ca. 9 km south of Millbridge.","",44.45,-67.866667,Indisturbed Picea rubens forest and granitic outcrops.,Natural Heritage Building/ Herbarium
CANL 119501,Porpidia cinereoatra,Porpidia cinereoatra,,"",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Porpidiaceae; Porpidia,1,,31345,"Brodo, Irwin M.","North America: United States, Maine, Hancock Co. (ME)",2003-08-12,dry,,A2004.0081,"Black Mountain trail, just south of Tunk Lake.",175-250 m,44.581667,-68.106944,Acer forest grading into Picea rubens at about 230 m.,Natural Heritage Building/ Herbarium
CANL 119502,Xylographa opegraphella,Xylographa opegraphella,,"",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Ostropomycetidae; Agyriales; Agyriaceae; Xylographa,1,,31352,"Brodo, Irwin M.","North America: United States, Maine, Washington Co. (ME)",2003-08-14,dry,,A2004.0081,"Petit Manon National Wildlife Refuge, Bear Cove on western shore of Petit Manon Point.","",44.408333,-67.905556,Open rocky shore and coastal Juniperus-Vaccinium heath with scattered Picea rubens.,Natural Heritage Building/ Herbarium
CANL 119503,Arthonia byssacea,Arthonia byssacea,,"",,Chitinous Fungi; Ascomycota; Pezizomycotina; Sordariomycetes; Arthoniomycetidae; Arthoniales; Arthoniaceae; Arthonia,1,,31358,"Brodo, Irwin M.","North America: United States, Maine, Washington Co. (ME)",2003-08-15,dry,,A2004.0081,"Trail to Lead Mountain, ca. 25 miles N of Cherryville.","",44.857778,-68.098056,Fagus-Betula-Acer forest within 1 km of trailhead.,Natural Heritage Building/ Herbarium
CANL 119504,Bacidia laurocerasi,Bacidia laurocerasi,"Brodo, I.M.","",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Psorineae; Ramalinaceae; Bacidia,1,,"","Gagnon, Jean","North America: United States, Maine, Washington Co. (ME)",2003-08-15,dry,,A2004.0081,"Trail to Lead Mountain, ca. 25 miles N of Cherryville.","",44.857778,-68.098056,Fagus-Betula-Acer forest within 1 km of trailhead.,Natural Heritage Building/ Herbarium
CANL 119505,Calicium salicinum,Calicium salicinum,,"",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Physciineae; Physciaceae; Calicium,1,,31361,"Brodo, Irwin M.","North America: United States, Maine, Washington Co. (ME)",2003-08-15,dry,,A2004.0081,"Trail to Lead Mountain, ca. 25 miles N of Cherryville.","",44.857778,-68.098056,Fagus-Betula-Acer forest within 1 km of trailhead.,Natural Heritage Building/ Herbarium
CANL 119539,Acrocordia cavata,Acrocordia cavata,,"",,Chitinous Fungi; Ascomycota; Pezizomycotina; Eurotiomycetes; Chaetothyriomycetidae; Pyrenulales; Monoblastiaceae; Acrocordia,1,,31489,"Brodo, Irwin M.","North America: United States, Maine, Hancock Co. (ME)",2004-06-07,dry,,A2004.0081,"Black Mountain trail, just S of Tunk Lake.",230 m,44.580556,-68.106111,Picea rubens stand.,Natural Heritage Building/ Herbarium
CANL 119540,Pyrenula pseudobufonia,Pyrenula pseudobufonia,,"",,Chitinous Fungi; Ascomycota; Pezizomycotina; Eurotiomycetes; Chaetothyriomycetidae; Pyrenulales; Pyrenulaceae; Pyrenula,1,,31495,"Brodo, Irwin M.","North America: United States, Maine, Washington Co. (ME)",2004-06-08,dry,,A2004.0081,"Trail to Lead Mountain, ca. 25 miles N of Cherryville.",216 m,44.857778,-68.098056,Fagus-Betula-Acer forest within 2 km of trailhead.,Natural Heritage Building/ Herbarium
CANL 119541,Parmeliella triptophylla,Parmeliella triptophylla,,"",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Peltigerineae; Pannariaceae; Parmeliella,1,,31496,"Brodo, Irwin M.","North America: United States, Maine, Washington Co. (ME)",2004-06-08,dry,,A2004.0081,"Trail to Lead Mountain, ca. 25 miles N of Cherryville.",216 m,44.857778,-68.098056,Fagus-Betula-Acer forest within 2 km of trailhead.,Natural Heritage Building/ Herbarium
CANL 119542,Porpidia albocaerulescens,Porpidia albocaerulescens,,"",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Porpidiaceae; Porpidia,1,,31497,"Brodo, Irwin M.","North America: United States, Maine, Washington Co. (ME)",2004-06-08,dry,,A2004.0081,"Trail to Lead Mountain, ca. 25 miles N of Cherryville.",216 m,44.857778,-68.098056,Fagus-Betula-Acer forest within 2 km of trailhead.,Natural Heritage Building/ Herbarium
CANL 119543,Rhizocarpon hochstetteri,Rhizocarpon hochstetteri,,"",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Lecanoromycetidae; Lecanorales; Rhizocarpineae; Rhizocarpaceae; Rhizocarpon,1,,31498,"Brodo, Irwin M.","North America: United States, Maine, Washington Co. (ME)",2004-06-08,dry,,A2004.0081,"Trail to Lead Mountain, ca. 25 miles N of Cherryville.",216 m,44.857778,-68.098056,Fagus-Betula-Acer forest within 2 km of trailhead.,Natural Heritage Building/ Herbarium
CANL 119544,Ochrolechia arborea,Ochrolechia arborea,,"",,Chitinous Fungi; Ascomycota; Pezizomycotina; Lecanoromycetes; Ostropomycetidae; Pertusariales; Ochrolechiaceae; Ochrolechia,1,,31503,"Brodo, Irwin M.","North America: United States, Maine, Washington Co. (ME)",2004-06-09,dry,,A2004.0081,"McClellan Park, 7 km S of Millbridge facing Douglas Island Harbor.","",44.485,-67.8525,Rocky headlands and boulder beach at shore.,Natural Heritage Building/ Herbarium
