id,language,site_id,site_type,site_name,environment,description,site_date,location,location_accuracy,start_latitude,start_longitude,end_latitude,end_longitude,utm_start,utm_end,start_latitude_dec,start_longitude_dec,end_latitude_dec,end_longitude_dec,decimal_is_primary,coord_uncertainty,coord_uncertainty_verb,uncertainty_unit,georef_status,georef_source,geodetic_datum,measurements,elevation,topography,ecological_zones,vegetation,disturbance_factors,condition,owner,register_status,archaeological_status,jurisdiction,site_designation,research_activity,recommendations,note,publish,option1,option2,flag1,flag2,sort_prefix,sort1,sort2,sort3,sort4,sort5,create_date,created_by,update_date,updated_by
447144,eng,CAN 53483,,CAN 53483-NT,,North end of Richards Island.,,,primary,69° 30' N,134° W,69° 40' N,134° 40' W,,,69.5,-134.0,69.666667,-134.666667,false,,,,,,,,,,,,,,,,,,,,Fertile hillsides.,,true,,,false,false,CAN,053483,000000,000000,000000,000000,2002-09-26 00:00:00 UTC,PYWONG,2016-07-28 15:55:27 UTC,XGVIEWS
447145,eng,CAN 53484,,CAN 53484-NT,,North end of Richards Island.,,,primary,69° 30' N,134° W,69° 40' N,134° 40' W,,,69.5,-134.0,69.666667,-134.666667,false,,,,,,,,,,,,,,,,,,,,Dry gravelly places.,,true,,,false,false,CAN,053484,000000,000000,000000,000000,2002-09-26 00:00:00 UTC,PYWONG,2016-07-28 15:55:27 UTC,XGVIEWS
447250,eng,CAN 53300,,CAN 53300-Yathkyed Lake(NU),,Kazan River below lake.,,"North America: Canada; Nunavut, Yathkyed Lake",primary,63° N,,64° N,,,,63.0,,64.0,,false,,,,,,,,,,,,,,,,,,,,,,true,,,false,false,CAN,053300,000000,000000,000000,000000,2002-10-01 00:00:00 UTC,PYWONG,2016-07-28 15:53:14 UTC,XGVIEWS
447254,eng,CAN 53296,,CAN 53296-Yathkyed Lake(NU),,near Kazan River.,,,primary,62° 30' N,97° W,63° N,98° 30' W,,,62.5,-97.0,63.0,-98.5,false,,,,,,,,152-274 m,,,,,,,,,,,,,,true,,,false,false,CAN,053296,000000,000000,000000,000000,2002-10-01 00:00:00 UTC,PYWONG,2016-07-28 15:55:27 UTC,XGVIEWS
447877,eng,CAN 52892,,CAN 52892-NU,,Yathkyed or Hikolikdjuak Lake on the Kazan River.,,,primary,62° 30' N,97° W,63° N,98° 30' W,,,62.5,-97.0,63.0,-98.5,false,,,,,,,,152-274 m,,,,,,,,,,,,Open spots in semi-barren tundra.,,true,,,false,false,CAN,052892,000000,000000,000000,000000,2002-10-22 00:00:00 UTC,PYWONG,2016-07-28 15:55:27 UTC,XGVIEWS
448056,eng,CAN 52748,,CAN 52748-NU,,Yathkyed or Hikolikdjuak Lake on the Kazan River.,,,primary,62° 30' N,97° W,63° 0' N,98° 30' W,,,62.5,-97.0,63.0,-98.5,false,,,,,,,,152-274 m,,,,,,,,,,,,In sand along river banks.,,true,,,false,false,CAN,052748,000000,000000,000000,000000,2002-10-29 00:00:00 UTC,PYWONG,2016-07-28 15:55:28 UTC,XGVIEWS
448148,eng,CAN 483543,,CAN 483543-Lake Hazen(NU),,Quttinirpaaq National Park Reserve. Vicinity of Lake Hazen. SE slope of McGill Mountain.,,,primary,81° 45' N,68° 30' W,82° 10' N,72° 45' W,,,81.75,-68.5,82.166667,-72.75,false,,,,,,,,,,,,,,,,,,,,Along edge of stream bed.,,true,,,false,false,CAN,483543,000000,000000,000000,000000,2002-10-31 00:00:00 UTC,PYWONG,2016-07-28 15:55:26 UTC,XGVIEWS
449208,eng,CANL 18200,,CANL 18200-NU,,In the vicinity of Alert.,,"North America: Canada; Nunavut, Alert",primary,82° 24' N,62° 0' W,82° 32' N,64° 30' W,,,82.4,-62.0,82.533333,-64.5,false,,,,,,,,,,,,,,,,,,,,,,true,,,false,false,CANL,018200,000000,000000,000000,000000,2002-12-16 00:00:00 UTC,PYWONG,2016-07-28 15:55:26 UTC,XGVIEWS
449357,eng,CAN 483367,,CAN 483367-Lake Hazen(NU),,Quttinirpaaq National Park Reserve. Slopes between Lake Hazen and Omingmak Mountain.,,"North America: Canada; Nunavut, Lake Hazen",primary,81° 45' N,68° 30' W,82° 10' N,72° 45' W,,,81.75,-68.5,82.166667,-72.75,false,,,,,,,,502.92 m,,,,,,,,,,,,In mossy marshy stream bed.,Original altitude: 1650 ft.,true,,,false,false,CAN,483367,000000,000000,000000,000000,2002-12-19 00:00:00 UTC,MSHCHEPANEK,2016-07-28 15:55:27 UTC,XGVIEWS
449503,eng,CANL 18570,,CANL 18570-NU,,,,"North America: Canada; Nunavut, Alert",primary,82° 24' N,62° 0' W,82° 32' N,64° 30' W,,,82.4,-62.0,82.533333,-64.5,false,,,,,,,,,,,,,,,,,,,,,,true,,,false,false,CANL,018570,000000,000000,000000,000000,2003-01-08 00:00:00 UTC,PYWONG,2016-07-28 15:55:27 UTC,XGVIEWS
449533,eng,CANL 28940,,CANL 28940-NU,,Quttinirpaaq National Park Reserve.,,"North America: Canada; Nunavut, Ward Hunt I.",primary,83° 4' N,74° 0' W,83° 6' N,74° 25' W,,,83.066667,-74.0,83.1,-74.416667,false,,,,,,,200 m,,,,,,,,,,,,,,,true,,,false,false,CANL,028940,000000,000000,000000,000000,2003-01-09 00:00:00 UTC,PYWONG,2016-07-28 15:55:27 UTC,XGVIEWS
449535,eng,CANL 18235,,CANL 18235-NU,,,,,primary,82° 24' N,62° 0' W,82° 32' N,64° 30' W,,,82.4,-62.0,82.533333,-64.5,false,,,,,,,,,,,,,,,,,,,,,,true,,,false,false,CANL,018235,000000,000000,000000,000000,2003-01-09 00:00:00 UTC,PYWONG,2016-07-28 15:55:27 UTC,XGVIEWS
449536,eng,CANL 18237,,CANL 18237-NU,,,,,primary,82° 24' N,62° 0' W,82° 32' N,64° 30' W,,,82.4,-62.0,82.533333,-64.5,false,,,,,,,,,,,,,,,,,,,,,,true,,,false,false,CANL,018237,000000,000000,000000,000000,2003-01-09 00:00:00 UTC,PYWONG,2016-07-28 15:55:27 UTC,XGVIEWS
449537,eng,CANL 18236,,CANL 18236-NU,,,,,primary,82° 24' N,62° 0' W,82° 32' N,64° 30' W,,,82.4,-62.0,82.533333,-64.5,false,,,,,,,,,,,,,,,,,,,,,,true,,,false,false,CANL,018236,000000,000000,000000,000000,2003-01-09 00:00:00 UTC,PYWONG,2016-07-28 15:55:27 UTC,XGVIEWS
449968,eng,CAN 584960,,CAN 584960-Vens(France),terrestrial,"Département ds Alpes-Maritimes, Vallée de la Tinée, Vens, aux lacs de Vens, entre les 2 plus grands lacs",,"Europe: France; Provence-Cote d'Azur, Alpes-Maritimes",secondary,44° 5' N,6° 57' E,44° 15' N,7° 7' E,,,44.083333,6.95,44.25,7.116667,false,,,,,,,,2327 m,,,"dominé par Scirpus cespitosus, Carex fusca, Homogyne alpina, Nardus stricta et Aulacomnium palustre.",,,,,,,,,Bas de pente tourbeux,,true,,,false,false,CAN,584960,000000,000000,000000,000000,2003-01-28 00:00:00 UTC,MBOUCHARD,2016-07-28 15:55:30 UTC,XGVIEWS
449968,eng,CAN 584960,,CAN 584960-Vens(France),terrestrial,"Département ds Alpes-Maritimes, Vallée de la Tinée, Vens, aux lacs de Vens, entre les 2 plus grands lacs",,"Europe: France; Provence-Cote d'Azur, Alpes-Maritimes",secondary,44° 5' N,6° 57' E,44° 15' N,7° 7' E,,,44.083333,6.95,44.25,7.116667,false,,,,,,,,2327 m,,,"dominé par Scirpus cespitosus, Carex fusca, Homogyne alpina, Nardus stricta et Aulacomnium palustre.",,,,,,,,,Bas de pente tourbeux,,true,,,false,false,CAN,584960,000000,000000,000000,000000,2003-01-28 00:00:00 UTC,MBOUCHARD,2016-07-28 15:55:30 UTC,XGVIEWS
450147,eng,CAN 483498,,CAN 483498-Lake Hazen(NU),terrestrial,Quttinirpaaq National Park Reserve. Ellsmere Island: vicinity of lake Hazen.  East side of Henrietta River delta.,,"North America: Nunavut, Lake Hazen",primary,81° 45' N,68° 30' W,82° 10' N,72° 45' W,,,81.75,-68.5,82.166667,-72.75,false,,,,,,,,,,,,,,,,"(""Operation Hazen""- International Geophysical Year 1957-8)",,,,On exposed sandy ridge near shore of Lake Hazen.,,true,,,false,false,CAN,483498,000000,000000,000000,000000,2003-02-03 00:00:00 UTC,MBOUCHARD,2016-07-28 15:55:28 UTC,XGVIEWS
450149,eng,CAN 483504,,CAN 483504-Lake Hazen(NU),terrestrial,Quttinirpaaq National Park Reserve. Ellesmere Island: vicinity of Lake Hazen. Lower slope of McGill Mountain north of Hazen Camp.,,"North America: Nunavut, Lake Hazen",Primary,81° 45' N,68° 30' W,82° 10' N,72° 45' W,,,81.75,-68.5,82.166667,-72.75,false,,,,,,,,457.200 m,,,,,,,,,,,,,Original altitude: 1500',true,,,false,false,CAN,483504,000000,000000,000000,000000,2003-02-03 00:00:00 UTC,MBOUCHARD,2016-07-28 15:55:28 UTC,XGVIEWS
450150,eng,CAN 246414,,CAN 246414-Lake Hazen(NU),terrestrial,"Quttinirpaaq National Park Reserve. Northern Ellesmere Island, Gilman Glacier, Lake Hazen area.  Nunatak west of glacier.",,"North America: Nunavut, Lake Hazen",secondary,81° 45' N,68° 30' W,82° 10' N,72° 45' W,,,81.75,-68.5,82.166667,-72.75,false,,,,,,,,1066.800 m,,,,,,,,,,,,,Original altitude:3500 ft.,true,,,false,false,CAN,246414,000000,000000,000000,000000,2003-02-03 00:00:00 UTC,MBOUCHARD,2016-07-28 15:55:28 UTC,XGVIEWS
450154,eng,CAN 483503,stream/river,CAN 483503-Gatter Island(NU),terrestrial,Quttinirpaaq National Park Reserve. Ellesmere Island: vicinity of Lake Hazen. East end of Lake Hazen on north shore opposite Gatter Island.,,"North America: Nunavut, Lake Hazen",primary,81° 45' N,68° 30' W,82° 10' N,72° 45' W,,,81.75,-68.5,82.166667,-72.75,false,,,,,,,,,,,,,,,,,,,,Along edge of stream on Dryas slope.,,true,,,false,false,CAN,483503,000000,000000,000000,000000,2003-02-03 00:00:00 UTC,MBOUCHARD,2016-07-28 15:55:29 UTC,XGVIEWS
450193,eng,CAN 46169,,CAN 46169-Richards Island(NT),terrestrial,Mackenzie River Delta: North end of Richards Island.,,"North America: Northwest Territories, Richards I.",primary,69° 30' N,134° 0' W,69° 40' W,134° 40' W,,,69.5,-134.0,-69.666667,-134.666667,false,,,,,,,,,,,,,,,,,,,,,,true,,,false,false,CAN,046169,000000,000000,000000,000000,2003-02-04 00:00:00 UTC,MBOUCHARD,2016-07-28 15:55:30 UTC,XGVIEWS
450253,eng,CAN 46156,inlet,CAN 46156-Kater Point(NT),terrestrial,Bathurst Inlet.  Kater Point.,,"North America: Nunavut, Bathurst Inlet",primary,67° 0' N,109° 0' W,68° 0' N,111° 0' W,,,67.0,-109.0,68.0,-111.0,false,,,,,,,,,,,,,,,,,,,,,Curator geo. id.: 4037,true,,,false,false,CAN,046156,000000,000000,000000,000000,2003-02-05 18:18:41 UTC,MBOUCHARD,2016-07-28 15:55:27 UTC,XGVIEWS
450317,eng,CAN 46570,,CAN 46570-King Pt.(NT),terrestrial,Arctic Coast west of Mackenzie River Delta: Between King Pt. and Kay Pt. Ivvavik National Park,,,primary,69° 12' N,138° 0' W,,138° 30' ,,,69.2,-138.0,,-138.5,false,,,,,,,,,,,,,,,,,,,,,,true,,,false,false,CAN,046570,000000,000000,000000,000000,2003-02-06 00:00:00 UTC,MBOUCHARD,2016-07-28 15:55:29 UTC,XGVIEWS
450382,eng,CAN 483505,,CAN 483505-Lake Hazen(NU),terrestrial,"Quttinirpaaq National Park Reserve. Ellesmere Island: Vicinity of Lake Hazen, West side of Blister Creek facing Lake Hazen.",,"North America: Nunavut, Lake Hazen",primary,81° 45' N,68° 30' W,82° 10' N,72° 45' W,,,81.75,-68.5,82.166667,-72.75,false,,,,,,,,493.776 m,,,,,,,,,,,,In rocky stream bed on mountain slope.,Original altitude: 1625',true,,,false,false,CAN,483505,000000,000000,000000,000000,2003-02-07 18:28:24 UTC,MBOUCHARD,2016-07-28 15:55:26 UTC,XGVIEWS
450427,eng,CANL 18238,,CANL 18238-NU,terrestrial,Ellesmere Island.,,"North America: Nunavut, Alert",primary,82° 24' N,62° 0' W,82° 32' N,64° 30' W,,,82.4,-62.0,82.533333,-64.5,false,,,,,,,,,,,,,,,,,,,,,,true,,,false,false,CANL,018238,000000,000000,000000,000000,2003-02-07 00:00:00 UTC,PYWONG,2016-07-28 15:55:29 UTC,XGVIEWS
451251,eng,CANL 28963,,CANL 28963-Rambow Hill(NU),terrestrial,"(Quttinirpaaq National Park). Lakes west of Rambow Hill. ""Jasper Lake"". At S end of lake.",,,primary,82° 58' N,75° 24' W,83° 0' N,75° 33' W,,,82.966667,-75.4,83.0,-75.55,false,,,,,,,,,,,,,,,,,,,,,,true,,,false,false,CANL,028963,000000,000000,000000,000000,2003-02-28 00:00:00 UTC,PYWONG,2016-07-28 15:55:28 UTC,XGVIEWS
451394,eng,CANL 28956,,CANL 28956-NU,terrestrial,Quttinirpaaq National Park Reserve.,,,primary,83° 4' N,74° 0' W,83° 6' N,74° 25' W,,,83.066667,-74.0,83.1,-74.416667,false,,,,,,,,,,,,,,,,,,,,,,true,,,false,false,CANL,028956,000000,000000,000000,000000,2003-03-04 00:00:00 UTC,PYWONG,2016-07-28 15:55:28 UTC,XGVIEWS
451397,eng,CANL 28921,,CANL 28921-Rambow Hill(NU),terrestrial,"(Quttinirpaaq National Park). Marvin Peninsula, lakes west of Rambow Hill. ""Jasper Lake"".",,,primary,82° 58' N,75° 24' W,83° 0' N,75° 33' W,,,82.966667,-75.4,83.0,-75.55,false,,,,,,,,150 m,,,,,,,,,,,,,,true,,,false,false,CANL,028921,000000,000000,000000,000000,2003-03-04 00:00:00 UTC,PYWONG,2016-07-28 15:55:28 UTC,XGVIEWS
451471,eng,CAN 187907,,CAN 187907-Camas Lake(USA),terrestrial,Divide between McDonald and Camas Lakes.  Northern Montana.,,"North America: United States; Montana, Flathead Co",secondary,48° 34' N,113° 52' W,48° 44' N,113° 56' W,,,48.566667,-113.866667,48.733333,-113.933333,false,,,,,,,,1150-1350 m,,,,,,,,,,,,,,true,,,false,false,CAN,187907,000000,000000,000000,000000,2003-03-06 00:00:00 UTC,MBOUCHARD,2016-07-28 15:55:28 UTC,XGVIEWS
451486,eng,CAN 48062,,CAN 48062-Wood Buffalo Park(AB),terrestrial,Wood Buffalo National Park (AB). Base of eastern slope of Caribou Mountains.,,"North America: Canada; Alberta, Caribou Mountains",primary,58° 57' N,113° 55' W,58° 51' N,113° 57' W,,,58.95,-113.916667,58.85,-113.95,false,,,,,,,,,,,,,,,,,,,,Muskeg.,,true,,,false,false,CAN,048062,000000,000000,000000,000000,2003-03-06 00:00:00 UTC,DKERR,2016-07-28 15:55:29 UTC,XGVIEWS
451608,eng,CAN 46155,,CAN 46155-Wollaston Peninsula(NU),terrestrial,Wollaston Land.,,"North America: Canada; Nunavut, Victoria I. (NU), Wollaston Peninsula",secondary(LL); NAD83(LL); <200 km,69° 46' N,115° 16' W,70° W,,,,69.766667,-115.266667,-70.0,,false,200.0,<200 km,km,,,NAD83,,,,,,,,,,"Canadian Arctic Expedition, 1913-1916.",,,,,"Original Lat/Long: 69 to 70 N, 115 W; Region: Kitikmeot; Site Name: Wollaston Peninsula (formerly Wollaston Land); Site Type: Peninsula; Notes: Note that part (approx. the northern 25%) of Wollaston Peninsula lies in Northwest Territories (Inuvik region). Estimated extent = 90 km; Source: Atlas of Canada, Natural Resources Canada at http://atlas.nrcan.gc.ca (Georef. notes for CAN 108258 by P. Wise, 26/07/2012)",true,,,false,false,CAN,046155,000000,000000,000000,000000,2003-03-10 00:00:00 UTC,MBOUCHARD,2016-08-17 15:14:31 UTC,XGVIEWS
451608,eng,CAN 46155,,CAN 46155-Wollaston Peninsula(NU),terrestrial,Wollaston Land.,,"North America: Canada; Nunavut, Victoria I. (NU), Wollaston Peninsula",secondary(LL); NAD83(LL); <200 km,69° 46' N,115° 16' W,70° W,,,,69.766667,-115.266667,-70.0,,false,200.0,<200 km,km,,,NAD83,,,,,,,,,,"Canadian Arctic Expedition, 1913-1916.",,,,,"Original Lat/Long: 69 to 70 N, 115 W; Region: Kitikmeot; Site Name: Wollaston Peninsula (formerly Wollaston Land); Site Type: Peninsula; Notes: Note that part (approx. the northern 25%) of Wollaston Peninsula lies in Northwest Territories (Inuvik region). Estimated extent = 90 km; Source: Atlas of Canada, Natural Resources Canada at http://atlas.nrcan.gc.ca (Georef. notes for CAN 108258 by P. Wise, 26/07/2012)",true,,,false,false,CAN,046155,000000,000000,000000,000000,2003-03-10 00:00:00 UTC,MBOUCHARD,2016-08-17 15:14:31 UTC,XGVIEWS
451608,eng,CAN 46155,,CAN 46155-Wollaston Peninsula(NU),terrestrial,Wollaston Land.,,"North America: Canada; Nunavut, Victoria I. (NU), Wollaston Peninsula",secondary(LL); NAD83(LL); <200 km,69° 46' N,115° 16' W,70° W,,,,69.766667,-115.266667,-70.0,,false,200.0,<200 km,km,,,NAD83,,,,,,,,,,"Canadian Arctic Expedition, 1913-1916.",,,,,"Original Lat/Long: 69 to 70 N, 115 W; Region: Kitikmeot; Site Name: Wollaston Peninsula (formerly Wollaston Land); Site Type: Peninsula; Notes: Note that part (approx. the northern 25%) of Wollaston Peninsula lies in Northwest Territories (Inuvik region). Estimated extent = 90 km; Source: Atlas of Canada, Natural Resources Canada at http://atlas.nrcan.gc.ca (Georef. notes for CAN 108258 by P. Wise, 26/07/2012)",true,,,false,false,CAN,046155,000000,000000,000000,000000,2003-03-10 00:00:00 UTC,MBOUCHARD,2016-08-17 15:14:31 UTC,XGVIEWS
451608,eng,CAN 46155,,CAN 46155-Wollaston Peninsula(NU),terrestrial,Wollaston Land.,,"North America: Canada; Nunavut, Victoria I. (NU), Wollaston Peninsula",secondary(LL); NAD83(LL); <200 km,69° 46' N,115° 16' W,70° W,,,,69.766667,-115.266667,-70.0,,false,200.0,<200 km,km,,,NAD83,,,,,,,,,,"Canadian Arctic Expedition, 1913-1916.",,,,,"Original Lat/Long: 69 to 70 N, 115 W; Region: Kitikmeot; Site Name: Wollaston Peninsula (formerly Wollaston Land); Site Type: Peninsula; Notes: Note that part (approx. the northern 25%) of Wollaston Peninsula lies in Northwest Territories (Inuvik region). Estimated extent = 90 km; Source: Atlas of Canada, Natural Resources Canada at http://atlas.nrcan.gc.ca (Georef. notes for CAN 108258 by P. Wise, 26/07/2012)",true,,,false,false,CAN,046155,000000,000000,000000,000000,2003-03-10 00:00:00 UTC,MBOUCHARD,2016-08-17 15:14:31 UTC,XGVIEWS
451608,eng,CAN 46155,,CAN 46155-Wollaston Peninsula(NU),terrestrial,Wollaston Land.,,"North America: Canada; Nunavut, Victoria I. (NU), Wollaston Peninsula",secondary(LL); NAD83(LL); <200 km,69° 46' N,115° 16' W,70° W,,,,69.766667,-115.266667,-70.0,,false,200.0,<200 km,km,,,NAD83,,,,,,,,,,"Canadian Arctic Expedition, 1913-1916.",,,,,"Original Lat/Long: 69 to 70 N, 115 W; Region: Kitikmeot; Site Name: Wollaston Peninsula (formerly Wollaston Land); Site Type: Peninsula; Notes: Note that part (approx. the northern 25%) of Wollaston Peninsula lies in Northwest Territories (Inuvik region). Estimated extent = 90 km; Source: Atlas of Canada, Natural Resources Canada at http://atlas.nrcan.gc.ca (Georef. notes for CAN 108258 by P. Wise, 26/07/2012)",true,,,false,false,CAN,046155,000000,000000,000000,000000,2003-03-10 00:00:00 UTC,MBOUCHARD,2016-08-17 15:14:31 UTC,XGVIEWS
451608,eng,CAN 46155,,CAN 46155-Wollaston Peninsula(NU),terrestrial,Wollaston Land.,,"North America: Canada; Nunavut, Victoria I. (NU), Wollaston Peninsula",secondary(LL); NAD83(LL); <200 km,69° 46' N,115° 16' W,70° W,,,,69.766667,-115.266667,-70.0,,false,200.0,<200 km,km,,,NAD83,,,,,,,,,,"Canadian Arctic Expedition, 1913-1916.",,,,,"Original Lat/Long: 69 to 70 N, 115 W; Region: Kitikmeot; Site Name: Wollaston Peninsula (formerly Wollaston Land); Site Type: Peninsula; Notes: Note that part (approx. the northern 25%) of Wollaston Peninsula lies in Northwest Territories (Inuvik region). Estimated extent = 90 km; Source: Atlas of Canada, Natural Resources Canada at http://atlas.nrcan.gc.ca (Georef. notes for CAN 108258 by P. Wise, 26/07/2012)",true,,,false,false,CAN,046155,000000,000000,000000,000000,2003-03-10 00:00:00 UTC,MBOUCHARD,2016-08-17 15:14:31 UTC,XGVIEWS
451608,eng,CAN 46155,,CAN 46155-Wollaston Peninsula(NU),terrestrial,Wollaston Land.,,"North America: Canada; Nunavut, Victoria I. (NU), Wollaston Peninsula",secondary(LL); NAD83(LL); <200 km,69° 46' N,115° 16' W,70° W,,,,69.766667,-115.266667,-70.0,,false,200.0,<200 km,km,,,NAD83,,,,,,,,,,"Canadian Arctic Expedition, 1913-1916.",,,,,"Original Lat/Long: 69 to 70 N, 115 W; Region: Kitikmeot; Site Name: Wollaston Peninsula (formerly Wollaston Land); Site Type: Peninsula; Notes: Note that part (approx. the northern 25%) of Wollaston Peninsula lies in Northwest Territories (Inuvik region). Estimated extent = 90 km; Source: Atlas of Canada, Natural Resources Canada at http://atlas.nrcan.gc.ca (Georef. notes for CAN 108258 by P. Wise, 26/07/2012)",true,,,false,false,CAN,046155,000000,000000,000000,000000,2003-03-10 00:00:00 UTC,MBOUCHARD,2016-08-17 15:14:31 UTC,XGVIEWS
451608,eng,CAN 46155,,CAN 46155-Wollaston Peninsula(NU),terrestrial,Wollaston Land.,,"North America: Canada; Nunavut, Victoria I. (NU), Wollaston Peninsula",secondary(LL); NAD83(LL); <200 km,69° 46' N,115° 16' W,70° W,,,,69.766667,-115.266667,-70.0,,false,200.0,<200 km,km,,,NAD83,,,,,,,,,,"Canadian Arctic Expedition, 1913-1916.",,,,,"Original Lat/Long: 69 to 70 N, 115 W; Region: Kitikmeot; Site Name: Wollaston Peninsula (formerly Wollaston Land); Site Type: Peninsula; Notes: Note that part (approx. the northern 25%) of Wollaston Peninsula lies in Northwest Territories (Inuvik region). Estimated extent = 90 km; Source: Atlas of Canada, Natural Resources Canada at http://atlas.nrcan.gc.ca (Georef. notes for CAN 108258 by P. Wise, 26/07/2012)",true,,,false,false,CAN,046155,000000,000000,000000,000000,2003-03-10 00:00:00 UTC,MBOUCHARD,2016-08-17 15:14:31 UTC,XGVIEWS
451608,eng,CAN 46155,,CAN 46155-Wollaston Peninsula(NU),terrestrial,Wollaston Land.,,"North America: Canada; Nunavut, Victoria I. (NU), Wollaston Peninsula",secondary(LL); NAD83(LL); <200 km,69° 46' N,115° 16' W,70° W,,,,69.766667,-115.266667,-70.0,,false,200.0,<200 km,km,,,NAD83,,,,,,,,,,"Canadian Arctic Expedition, 1913-1916.",,,,,"Original Lat/Long: 69 to 70 N, 115 W; Region: Kitikmeot; Site Name: Wollaston Peninsula (formerly Wollaston Land); Site Type: Peninsula; Notes: Note that part (approx. the northern 25%) of Wollaston Peninsula lies in Northwest Territories (Inuvik region). Estimated extent = 90 km; Source: Atlas of Canada, Natural Resources Canada at http://atlas.nrcan.gc.ca (Georef. notes for CAN 108258 by P. Wise, 26/07/2012)",true,,,false,false,CAN,046155,000000,000000,000000,000000,2003-03-10 00:00:00 UTC,MBOUCHARD,2016-08-17 15:14:31 UTC,XGVIEWS
451608,eng,CAN 46155,,CAN 46155-Wollaston Peninsula(NU),terrestrial,Wollaston Land.,,"North America: Canada; Nunavut, Victoria I. (NU), Wollaston Peninsula",secondary(LL); NAD83(LL); <200 km,69° 46' N,115° 16' W,70° W,,,,69.766667,-115.266667,-70.0,,false,200.0,<200 km,km,,,NAD83,,,,,,,,,,"Canadian Arctic Expedition, 1913-1916.",,,,,"Original Lat/Long: 69 to 70 N, 115 W; Region: Kitikmeot; Site Name: Wollaston Peninsula (formerly Wollaston Land); Site Type: Peninsula; Notes: Note that part (approx. the northern 25%) of Wollaston Peninsula lies in Northwest Territories (Inuvik region). Estimated extent = 90 km; Source: Atlas of Canada, Natural Resources Canada at http://atlas.nrcan.gc.ca (Georef. notes for CAN 108258 by P. Wise, 26/07/2012)",true,,,false,false,CAN,046155,000000,000000,000000,000000,2003-03-10 00:00:00 UTC,MBOUCHARD,2016-08-17 15:14:31 UTC,XGVIEWS
451608,eng,CAN 46155,,CAN 46155-Wollaston Peninsula(NU),terrestrial,Wollaston Land.,,"North America: Canada; Nunavut, Victoria I. (NU), Wollaston Peninsula",secondary(LL); NAD83(LL); <200 km,69° 46' N,115° 16' W,70° W,,,,69.766667,-115.266667,-70.0,,false,200.0,<200 km,km,,,NAD83,,,,,,,,,,"Canadian Arctic Expedition, 1913-1916.",,,,,"Original Lat/Long: 69 to 70 N, 115 W; Region: Kitikmeot; Site Name: Wollaston Peninsula (formerly Wollaston Land); Site Type: Peninsula; Notes: Note that part (approx. the northern 25%) of Wollaston Peninsula lies in Northwest Territories (Inuvik region). Estimated extent = 90 km; Source: Atlas of Canada, Natural Resources Canada at http://atlas.nrcan.gc.ca (Georef. notes for CAN 108258 by P. Wise, 26/07/2012)",true,,,false,false,CAN,046155,000000,000000,000000,000000,2003-03-10 00:00:00 UTC,MBOUCHARD,2016-08-17 15:14:31 UTC,XGVIEWS
451608,eng,CAN 46155,,CAN 46155-Wollaston Peninsula(NU),terrestrial,Wollaston Land.,,"North America: Canada; Nunavut, Victoria I. (NU), Wollaston Peninsula",secondary(LL); NAD83(LL); <200 km,69° 46' N,115° 16' W,70° W,,,,69.766667,-115.266667,-70.0,,false,200.0,<200 km,km,,,NAD83,,,,,,,,,,"Canadian Arctic Expedition, 1913-1916.",,,,,"Original Lat/Long: 69 to 70 N, 115 W; Region: Kitikmeot; Site Name: Wollaston Peninsula (formerly Wollaston Land); Site Type: Peninsula; Notes: Note that part (approx. the northern 25%) of Wollaston Peninsula lies in Northwest Territories (Inuvik region). Estimated extent = 90 km; Source: Atlas of Canada, Natural Resources Canada at http://atlas.nrcan.gc.ca (Georef. notes for CAN 108258 by P. Wise, 26/07/2012)",true,,,false,false,CAN,046155,000000,000000,000000,000000,2003-03-10 00:00:00 UTC,MBOUCHARD,2016-08-17 15:14:31 UTC,XGVIEWS
451608,eng,CAN 46155,,CAN 46155-Wollaston Peninsula(NU),terrestrial,Wollaston Land.,,"North America: Canada; Nunavut, Victoria I. (NU), Wollaston Peninsula",secondary(LL); NAD83(LL); <200 km,69° 46' N,115° 16' W,70° W,,,,69.766667,-115.266667,-70.0,,false,200.0,<200 km,km,,,NAD83,,,,,,,,,,"Canadian Arctic Expedition, 1913-1916.",,,,,"Original Lat/Long: 69 to 70 N, 115 W; Region: Kitikmeot; Site Name: Wollaston Peninsula (formerly Wollaston Land); Site Type: Peninsula; Notes: Note that part (approx. the northern 25%) of Wollaston Peninsula lies in Northwest Territories (Inuvik region). Estimated extent = 90 km; Source: Atlas of Canada, Natural Resources Canada at http://atlas.nrcan.gc.ca (Georef. notes for CAN 108258 by P. Wise, 26/07/2012)",true,,,false,false,CAN,046155,000000,000000,000000,000000,2003-03-10 00:00:00 UTC,MBOUCHARD,2016-08-17 15:14:31 UTC,XGVIEWS
